layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,model,ctx_target
0,0,longdoc_8192,longdoc,8192,9.010913347279288,15.5262678452578,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,5239.9016954842955,8.924784457311034,0.0013273557734627367,0.9998665318325791,0.08,0.4123445979802954,6.334065789299624,0.8916313754866255,0.20114457708226005,0.2931301810885576,0.40562871327221955,0.030689649211694814,0.02232678723646586,1.9154348630263435e-05,0.38651852952748783,0.1941853016773004,0.13703580040581678,0.06726268742845787,0.04408892397314818,0.03573473669215006,0.024011839905190645,0.10134670843256385,0.1015625,0.08093770752365399,0.15234375,1.5B,8192
0,1,longdoc_8192,longdoc,8192,9.010913347279288,39.68273715778746,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,5119.747866563499,54.3219930306077,7.30091029287415e-09,0.9999999999989999,0.08,0.1658276898211137,0.00010787456937283767,0.9998779246516618,0.9999995383763756,0.9999999015830999,0.9999999790751588,0.011020389361249272,0.38949529577269004,2.340593661670027e-26,0.9999977831856687,1.4000630036429685e-09,9.342827046520297e-11,1.6386904536537018e-12,4.7038363664842e-14,4.6663298350956536e-15,1.6113732965845662e-15,2.178404242355008e-08,0.1015625,5.3319970455279e-09,0.15234375,1.5B,8192
0,2,longdoc_8192,longdoc,8192,9.010913347279288,13.5313461160715,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,755.9440977685153,26.84232096374035,7.3601961267677754e-09,0.9999999999967994,0.08,0.07250093388436624,2.663702975889174,0.9951267087103701,0.8308819885569976,0.8801814574298993,0.9193765993255981,0.30194760916477037,0.013371635599114029,4.1533502235720415e-06,0.925391159475222,0.023880167706762833,0.014169712120046977,0.00552563797364043,0.001887760789343733,0.0008106067951314618,0.00019607535345554194,0.005273046943023878,0.1015625,0.002530222635615304,0.15234375,1.5B,8192
0,3,longdoc_8192,longdoc,8192,9.010913347279288,77.77234663722784,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,24751.73118972499,77.03460767585784,7.300910292874082e-09,0.9999999999989999,0.08,0.3948622614069517,2.675674216163146e-07,0.999877929687077,0.9999999999964932,0.9999999999987932,0.9999999999989913,0.5030813791477158,0.38120366197154,2.209158643826808e-42,0.999999998485877,3.514135013831353e-16,3.510770745459795e-16,3.510770745459795e-16,3.510770745459795e-16,5.135883223200563e-16,3.510770745459795e-16,1.2644378579943484e-12,0.1015625,1.26419475111988e-12,0.15234375,1.5B,8192
0,4,longdoc_8192,longdoc,8192,9.010913347279288,16.859631516111108,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,1665.9294523717836,17.594187633134425,4.3222293407194665e-07,0.9999999771460283,0.08,0.12231339547017916,5.985054630956956,0.915507067758542,0.2587758701103656,0.3552965221154171,0.4554513153736513,0.058913918519749586,0.16646631174543813,0.0003517937179705994,0.5038090941041538,0.09577480127237963,0.06546072723517973,0.03878883131311543,0.02405278616146918,0.01612696847074382,0.00951753417456765,0.04597262480884312,0.1015625,0.03501694273686484,0.15234375,1.5B,8192
0,5,longdoc_8192,longdoc,8192,9.010913347279288,16.512721911808306,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,1925.0973286735825,27.227185789030045,7.341500752770193e-09,0.9999999999975024,0.08,0.14752808053519842,1.4771242894536494,0.9987525929125731,0.9391650852985887,0.9618877584887288,0.9768672310511274,0.02259406147629761,0.02612655743737946,1.0391172094342005e-06,0.9735664977536659,0.008133192008182737,0.004171158792757512,0.0011522330274534194,0.0002582835594104298,8.747119260637295e-05,1.5697209541253227e-05,0.002232453769659658,0.1015625,0.0009360339365928361,0.15234375,1.5B,8192
0,6,longdoc_8192,longdoc,8192,9.010913347279288,34.66518004986498,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,-5283.022177219391,14.102167390286922,1.1346148773626535e-05,0.9999992492055173,0.08,-0.19679094276975148,0.001851670839197081,0.9998775636955833,0.9999468637880018,0.999973457528007,0.999990494535491,0.13702100608912815,0.12998003787060952,1.439922754535452e-25,0.9998667409229453,1.3634531885512285e-06,2.3666680262528608e-07,6.323970713331998e-09,2.0277596568942264e-10,1.135469548516609e-11,1.3448840579202354e-13,4.2563269226737235e-06,0.1015625,2.0075827621715344e-07,0.15234375,1.5B,8192
0,7,longdoc_8192,longdoc,8192,9.010913347279288,19.054044392811623,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,7501.503987520933,19.183618746697903,1.0351905503696541e-07,0.9999999952498628,0.08,0.5440804025533122,0.11562769337462489,0.9995969827176987,0.9957117333646529,0.9961365660307748,0.9967175801702141,0.03825905461678758,0.035199530589693495,5.867487088083633e-07,0.9957682507749256,0.0021526841877570944,0.0014708352991434088,0.0007042399001411658,0.0003175968982662876,0.0001726690721977265,6.259751927092651e-05,0.0018953115005065045,0.1015625,0.0012134719103414312,0.15234375,1.5B,8192
0,8,longdoc_8192,longdoc,8192,9.010913347279288,16.21130909045743,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,2623.8348544118926,26.241295830346644,7.413812572983073e-09,0.9999999999947657,0.08,0.230667938745947,0.985781908237402,0.9980601359648202,0.9472135000663191,0.9616794513961208,0.9717962663964165,0.1477224281008489,0.13230258210467127,5.3755919725422145e-06,0.9447719386942703,0.01670360650987591,0.01069274295263254,0.004408426320824437,0.001543952371577954,0.0006249659519910966,0.00012094664614306454,0.013910433946720027,0.1015625,0.011144474123699271,0.15234375,1.5B,8192
0,9,longdoc_8192,longdoc,8192,9.010913347279288,11.154458278242371,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,460.8021294735372,15.76016629487276,2.457905187610109e-06,0.9999998544209835,0.08,0.05967484810504875,6.117187584047116,0.9170859090801395,0.20937778588408013,0.3074302153282821,0.4134889535050743,0.0016406925188334753,0.22637456925193788,1.6522474600471904e-05,0.20539241762787236,0.392770988492055,0.2769446214871936,0.15544082956227945,0.0913249204484733,0.06279969009583473,0.03352549144688643,0.10345992371605611,0.1015625,0.10620415946854021,0.15234375,1.5B,8192
0,10,longdoc_8192,longdoc,8192,9.010913347279288,35.318371854245235,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,6345.253024730831,27.275870949029922,7.3396923089100415e-09,0.9999999999975704,0.08,0.25276754432702264,0.013171121829094095,0.9998765252898074,0.9998444409310854,0.9999353948297673,0.9999719786422627,0.05399626638234167,0.280268703283582,1.1768265188958702e-19,0.998699160539211,5.5913152785379395e-06,1.3430360906924714e-06,6.36337087533448e-08,2.468643596380213e-09,2.405155566230812e-10,5.605979559548758e-12,4.648156673448738e-05,0.1015625,3.6825175124760498e-06,0.15234375,1.5B,8192
0,11,longdoc_8192,longdoc,8192,9.010913347279288,11.580447274396416,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,256.85330407414585,34.769889497198164,7.3009321076049035e-09,0.999999999998999,0.08,0.034468701482386115,3.3851944986611966,0.9854663512900692,0.6917843222319116,0.8295425476410395,0.8850075039648887,0.09578141063931156,0.058567484595869246,3.1350833801246995e-06,0.9015787058441733,0.05314487493301061,0.03869611019368558,0.023156436673326005,0.012490830233710693,0.007713685502443504,0.003362679831332917,0.02472205630273156,0.1015625,0.015733896388493332,0.15234375,1.5B,8192
1,0,longdoc_8192,longdoc,8192,9.010913347279288,10.932320381775034,153.51475106251138,0.42098026260832194,154.76605701646199,4.710749191873552,0.3271301029580655,5.701087329361573,0.027782014374597923,466.69180324394256,42.11382622946985,7.300910310477018e-09,0.9999999999989999,0.08,0.30915375972688647,2.3134926868003407,0.9981023421341597,0.8971101382218006,0.9621382746004408,0.9755111474683907,0.1250689013725932,0.16712280357016596,1.3142998915335854e-09,0.9756473279744757,0.005816360007574478,0.003319177567675754,0.001030482490848074,0.0003448428743501558,0.00014671220666244035,3.101796687543846e-05,0.0006309975543889079,0.1015625,0.00025737366219286557,0.15234375,1.5B,8192
1,1,longdoc_8192,longdoc,8192,9.010913347279288,13.25413444237158,153.51475106251138,0.42098026260832194,154.76605701646199,4.710749191873552,0.3271301029580655,5.701087329361573,0.027782014374597923,295.45815083850175,33.06687567848712,7.3011857439359406e-09,0.9999999999989899,0.08,0.18393040701297655,2.0668619648779343,0.9979812104134297,0.9096012123336737,0.9379067935099494,0.9642206163213058,0.4596260711880049,0.002473345658014381,1.1695301142889107e-09,0.933245201019113,0.007462178088833304,0.004039536088802869,0.0013226969678077761,0.0004364914870598873,0.0001979769087295019,5.2924342271199505e-05,0.0028592314495987058,0.1015625,0.0016033282925478685,0.15234375,1.5B,8192
1,2,longdoc_8192,longdoc,8192,9.010913347279288,15.058261096807822,153.51475106251138,0.42098026260832194,154.76605701646199,4.710749191873552,0.3271301029580655,5.701087329361573,0.027782014374597923,1602.9796158047393,7.045425997115672,0.007005919243195164,0.9991293184668748,0.08,0.6994782951766535,4.94002856995443,0.9811137880214524,0.29517191420630534,0.4324328153974778,0.58560876955423,0.0824821833259648,0.14706481082356504,2.5132994245086966e-10,0.7238281544955676,0.05569094341089504,0.029109989013150185,0.006618507444672617,0.004608563491315004,0.0017600357791967784,0.00014271662330038465,0.002534552995217249,0.1015625,0.0010854485653739585,0.15234375,1.5B,8192
1,3,longdoc_8192,longdoc,8192,9.010913347279288,8.714382858776233,153.51475106251138,0.42098026260832194,154.76605701646199,4.710749191873552,0.3271301029580655,5.701087329361573,0.027782014374597923,553.100473832339,30.446913708001375,7.302562207999567e-09,0.99999999999894,0.08,0.42770141734406625,3.8906568477244146,0.99045846753924,0.4888259379847231,0.7136669033052592,0.8610437939857856,0.15472665480420744,0.05334945977166683,4.901150674143656e-09,0.9124095453600244,0.012035405228353961,0.007768883061048278,0.0037755917166046736,0.0017416177077646824,0.0009942404703444758,0.0002445606242876082,0.001350583678054273,0.1015625,0.0006862626525964077,0.15234375,1.5B,8192
1,4,longdoc_8192,longdoc,8192,9.010913347279288,18.888421307959767,153.51475106251138,0.42098026260832194,154.76605701646199,4.710749191873552,0.3271301029580655,5.701087329361573,0.027782014374597923,733.7978776694508,34.89438023616094,7.3009298434212865e-09,0.9999999999989992,0.08,0.2985114138170247,0.7122483758263971,0.9997433327461802,0.9936047015530026,0.9961718999714906,0.9978420017073214,0.06808184852179977,0.15461259489542556,2.281620031259007e-10,0.9941303915139279,0.00044666146296753925,0.00017384479106963334,2.8083867287959174e-05,4.497372923668467e-06,1.2549881866126983e-06,1.6171362249955708e-07,0.0002121460048443226,0.1015625,8.265058191922123e-05,0.15234375,1.5B,8192
1,5,longdoc_8192,longdoc,8192,9.010913347279288,19.376115850264522,153.51475106251138,0.42098026260832194,154.76605701646199,4.710749191873552,0.3271301029580655,5.701087329361573,0.027782014374597923,1896.5123378469143,4.278082184726372,0.07342762107816866,0.9862227262349945,0.08,0.6443374905082865,8.243568660434779,0.6314484442394397,0.02333043585511533,0.039646844780495565,0.0653459208847,0.023055379806663723,0.005150344888050995,0.0008609551866082932,0.06460234943820362,0.5401508788074679,0.4879802427788327,0.4036276641582092,0.3076683661361517,0.2558963865048727,0.18840261917347553,0.13145593910140543,0.1015625,0.10645258682185024,0.15234375,1.5B,8192
1,6,longdoc_8192,longdoc,8192,9.010913347279288,11.859692430457246,29.191546883702863,0.8299455325430014,33.097607588599985,3.314936691294057,0.6057939002544367,4.627440535998205,0.15383896146334758,60.62171993404627,8.495768433436751,0.001961525617508016,0.9997942407026894,0.08,0.22996929765179336,7.483775575887203,0.7457516865888882,0.1078531494196158,0.15196272571757463,0.21052954304091112,0.02315240185194334,0.013314589839652058,9.64578179068175e-05,0.2655885276961027,0.44227824837376367,0.32122702024000066,0.23469872055922036,0.17524929729876093,0.14364448282510262,0.10119989163049743,0.10662731874188408,0.1015625,0.08419865664100916,0.15234375,1.5B,8192
1,7,longdoc_8192,longdoc,8192,9.010913347279288,12.012261664053618,29.191546883702863,0.8299455325430014,33.097607588599985,3.314936691294057,0.6057939002544367,4.627440535998205,0.15383896146334758,75.48369550984353,5.717748170718551,0.022037852152793008,0.9967220815593832,0.08,0.2716559058048317,7.3255115922404626,0.7932945790471903,0.10409121494161214,0.14964089472401088,0.21804042930558137,0.10216190613154286,0.000509934720133387,0.0001499014961696389,0.27411361638832255,0.2890320813702063,0.21499846436961229,0.13958502182849486,0.09947697269555167,0.07519034401771696,0.050392338632722466,0.10689171088790872,0.1015625,0.08633888181264102,0.15234375,1.5B,8192
1,8,longdoc_8192,longdoc,8192,9.010913347279288,16.425409812787215,29.191546883702863,0.8299455325430014,33.097607588599985,3.314936691294057,0.6057939002544367,4.627440535998205,0.15383896146334758,22.185439537279308,6.791208137758076,0.008766556520458935,0.998876171924321,0.08,0.0856268057128345,7.2483119896685215,0.7959566972968952,0.1093698215999312,0.16589021638633128,0.23711398916378298,0.02974492760232117,0.054265121128988625,0.001511836739069116,0.2829932043082317,0.44697008984527664,0.3188005778584827,0.20386007811130386,0.1432200598842654,0.11319319126707021,0.07301323391778,0.1777552337275687,0.1015625,0.1496896600407322,0.15234375,1.5B,8192
1,9,longdoc_8192,longdoc,8192,9.010913347279288,10.814797946915885,29.191546883702863,0.8299455325430014,33.097607588599985,3.314936691294057,0.6057939002544367,4.627440535998205,0.15383896146334758,94.78640187717974,16.06579086650163,1.8283129048809447e-06,0.9999998936224743,0.08,0.41091414439012414,6.244419791663615,0.8712838940011176,0.2925773483321614,0.35858763760653584,0.42765718948939163,0.15770961908099146,0.09599001119766015,0.00016989094392269585,0.43926624798321956,0.38677317880735235,0.2904270898356745,0.1742644573662265,0.11395989193515367,0.08863468405054147,0.053412121467524554,0.10209098960968681,0.1015625,0.07421970924332802,0.15234375,1.5B,8192
