layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,model,ctx_target
0,0,longdoc_4096,longdoc,4096,8.317766166719343,60.7420523895282,250.4359697874977,0.28681838719721287,251.31891315622278,0.20399033239042869,0.05222085558113285,0.3972160155901852,0.05984514679787424,1302.1247713565826,27.76290875673294,3.660077998239968e-09,0.9999999999981224,0.16666666666666666,0.08712132294853661,2.8461401398473885,0.9957949284102651,0.7735410458816233,0.8952086801964219,0.9592753824871567,0.29384398460388184,0.2267763614654541,3.765271353567468e-13,0.9759897211646037,0.009913057450985436,0.005392940678611025,0.0014513114445534033,0.00019348604768716234,6.0063947934656955e-05,7.728414178132752e-06,0.0006064622439277514,0.1015625,0.00013713683752568923,0.15625,0.5B,4096
0,1,longdoc_4096,longdoc,4096,8.317766166719343,59.61540080919827,250.4359697874977,0.28681838719721287,251.31891315622278,0.20399033239042869,0.05222085558113285,0.3972160155901852,0.05984514679787424,7261.233030676842,33.894316136837006,3.6361920420062468e-09,0.9999999999989979,0.16666666666666666,0.49554044439897654,0.004251857802616454,0.9997555425203172,0.9999926339065407,0.9999985583573553,0.9999998063316472,0.874720573425293,0.3863983154296875,4.6225911487806085e-54,0.9999778430008182,5.576199621846712e-08,3.01954839929474e-09,8.74118763145935e-13,1.1545393524568554e-15,4.216636498613549e-16,4.216635321537744e-16,4.841581987594313e-12,0.1015625,9.23335914233422e-13,0.15625,0.5B,4096
0,2,longdoc_4096,longdoc,4096,8.317766166719343,58.1661251919277,250.4359697874977,0.28681838719721287,251.31891315622278,0.20399033239042869,0.05222085558113285,0.3972160155901852,0.05984514679787424,3612.539502762258,6.943309418857098,0.007854473053284038,0.9990201496875637,0.16666666666666666,0.2484242242024647,6.1121815031651,0.8780664215120625,0.1585814755157789,0.24909070962293411,0.37690551845526415,0.033739686012268066,0.0065953731536865234,8.529600765170568e-07,0.45890069980998943,0.12809677970465283,0.08571570219103096,0.03488202196949311,0.03975349884366098,0.033072569155292164,0.02623053095424966,0.08044275603923505,0.1015625,0.08745582756981099,0.15625,0.5B,4096
0,3,longdoc_4096,longdoc,4096,8.317766166719343,58.43761313014376,250.4359697874977,0.28681838719721287,251.31891315622278,0.20399033239042869,0.05222085558113285,0.3972160155901852,0.05984514679787424,2495.853059440851,3.4220063388347626,0.2612365415091992,0.9459814106094023,0.16666666666666666,0.171366080717048,7.143597077334208,0.7613512767686242,0.040133381883331716,0.07204291612307444,0.12309808174075942,0.022521018981933594,0.010129213333129883,4.3663532700328366e-05,0.10717623051624961,0.23684989054703312,0.1485004685775933,0.08232320664181271,0.06562367831587641,0.06314790862421801,0.04591952440095487,0.0755530644620066,0.1015625,0.04181372127035714,0.15625,0.5B,4096
0,4,longdoc_4096,longdoc,4096,8.317766166719343,28.347198175643033,250.4359697874977,0.28681838719721287,251.31891315622278,0.20399033239042869,0.05222085558113285,0.3972160155901852,0.05984514679787424,880.1692631319165,12.74621320515871,5.223737062607468e-05,0.9999962755812983,0.16666666666666666,0.13483440940008587,2.851805793370413,0.996864846976775,0.7241654040352365,0.9164943518748703,0.9914434543845261,0.21642589569091797,0.2097787857055664,9.749075474256115e-24,0.57536102756536,0.0012669390801667583,7.895664085362239e-05,1.5736133285124462e-06,5.6886908723841106e-08,2.946916036312724e-09,4.521916359663841e-11,0.01579642637452569,0.1025390625,0.00013121552525880803,0.1572265625,0.5B,4096
0,5,longdoc_4096,longdoc,4096,8.317766166719343,25.191514715173255,250.4359697874977,0.28681838719721287,251.31891315622278,0.20399033239042869,0.05222085558113285,0.3972160155901852,0.05984514679787424,1527.9452927038074,4.440392337739468,0.11504609645007778,0.98012595116618,0.08333333333333333,0.2682136310518708,2.130736242161756,0.9984502247847172,0.9116779970360066,0.9958419515447723,0.9998602938003511,0.13636517524719238,0.3867906332015991,1.6925588598638674e-29,0.3069552207638026,2.6447387221491616e-05,4.472402569297328e-07,1.45614646088098e-08,1.6925934288261176e-10,9.229906713809536e-12,9.669389590824659e-14,0.0023339376339306787,0.1025390625,0.002299464046020891,0.15625,0.5B,4096
0,6,longdoc_4096,longdoc,4096,8.317766166719343,60.382809523361395,250.4359697874977,0.28681838719721287,251.31891315622278,0.20399033239042869,0.05222085558113285,0.3972160155901852,0.05984514679787424,4157.2999553233385,14.155725046992302,1.2582655683208389e-05,0.9999991876065163,0.16666666666666666,0.27671417651150504,3.688852321172381,0.983411726882807,0.6335309658742099,0.7247774919441475,0.8068494913305624,0.16002154350280762,0.0013287067413330078,5.00365193111078e-09,0.8231898087808207,0.049228797340250936,0.03199411976739392,0.011715452598788725,0.005036699469398287,0.003343472912960777,0.001293444835379197,0.006171110269823729,0.1015625,0.003119531611103419,0.15625,0.5B,4096
0,7,longdoc_4096,longdoc,4096,8.317766166719343,34.84916162270016,268.81019779113103,0.8240878077346646,270.4295038350755,0.21176995308968774,0.045224118411946373,0.30496422539709617,0.20414688763135225,1187.640788383782,7.866939626634121,0.003396636777959987,0.9996169413464029,0.16666666666666666,0.14814755482289724,0.7987339792384859,0.9995593124159797,0.999801877263279,0.999984215061255,0.9999990240693578,0.4716801643371582,0.16045832633972168,4.206959198505634e-31,2.516966334585284e-05,6.344681817799067e-07,2.4228899240417146e-08,4.25860940664208e-11,1.4938186754061773e-13,2.5757011128541597e-15,6.774930995925621e-16,0.03004639255764549,0.1015625,0.03136861507613698,0.15625,0.5B,4096
0,8,longdoc_4096,longdoc,4096,8.317766166719343,130.65369306248812,268.81019779113103,0.8240878077346646,270.4295038350755,0.21176995308968774,0.045224118411946373,0.30496422539709617,0.20414688763135225,2695.1612065806985,2.1089037097990513,0.5009055452609851,0.8597178814512584,0.16666666666666666,0.0781741935258878,5.144579991994289,0.9628035746098679,0.24694830693269026,0.35302396791407853,0.505610667197837,0.06225466728210449,0.010624527931213379,4.497940116451272e-05,0.02004355561996508,0.6405099164117675,0.43389009262474876,0.1354703138015255,0.025419877809481482,0.011482763347239695,0.005414998718957938,0.08585067601603277,0.1015625,0.07104887121869745,0.15625,0.5B,4096
0,9,longdoc_4096,longdoc,4096,8.317766166719343,59.39701016545753,268.81019779113103,0.8240878077346646,270.4295038350755,0.21176995308968774,0.045224118411946373,0.30496422539709617,0.20414688763135225,362.21592683903873,38.18673334829509,3.636140231182321e-09,0.9999999999989999,0.16666666666666666,0.025315667755540578,1.7752578561750472,0.9987738258203853,0.9388172060524154,0.9865942330051298,0.9968320694605934,0.22185969352722168,0.3529491424560547,1.8803352581940595e-16,0.994827874414124,0.0015459191169666109,0.00021984233411843812,1.0934773583170272e-05,3.3200316326512904e-07,2.3908847949268024e-08,2.8547855875152237e-10,1.3178063061271523e-05,0.1015625,3.311273144386537e-07,0.15625,0.5B,4096
