layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,model,ctx_target
0,0,longdoc_4096,longdoc,4096,8.317766166719343,15.411250194791208,821.1892809797654,1.4076058179637008,825.35635625785,4.705449925277154,1.2033426490255024,6.690606725864675,0.04393854136954845,5532.992275216151,10.990840511862189,0.00020241435629123834,0.9999831292231314,0.16666666666666666,0.43888324457180866,6.087050056622449,0.8715987343628676,0.21890433750191376,0.30172257731295193,0.3935123926774472,0.00319003569478582,0.007478107428767089,0.0001490102860227073,0.3756764021902289,0.20930258506325394,0.1674542645803251,0.09204013617169975,0.06254617203901178,0.04515806874111741,0.025694225256910674,0.1092743287360895,0.1015625,0.07912815939622533,0.15625,1.5B,4096
0,1,longdoc_4096,longdoc,4096,8.317766166719343,40.876753801523954,821.1892809797654,1.4076058179637008,825.35635625785,4.705449925277154,1.2033426490255024,6.690606725864675,0.04393854136954845,13516.172477536835,23.33856620732695,5.411104646097678e-09,0.9999999999258542,0.16666666666666666,0.41108663902876674,0.0001939493881431824,0.9997558390409514,0.9999988092263766,0.9999996687690669,0.9999999532866548,0.2297810777461109,0.18452396040243002,9.488717412561335e-21,0.9999872388732696,1.9408020425484132e-08,4.064182737467668e-09,1.8538569879724942e-10,1.2328669089999254e-11,1.6689645486294233e-12,4.9192016352565793e-14,1.0734767995280814e-05,0.1015625,1.386938396214233e-07,0.15625,1.5B,4096
0,2,longdoc_4096,longdoc,4096,8.317766166719343,15.40997024938793,821.1892809797654,1.4076058179637008,825.35635625785,4.705449925277154,1.2033426490255024,6.690606725864675,0.04393854136954845,990.9171377522871,26.17162883025594,3.751021950312981e-09,0.9999999999946776,0.16666666666666666,0.08311838287340245,2.200500631260351,0.9938554050572771,0.8412135754856557,0.8991507001912395,0.9301224081093966,0.034647238286865445,0.04133250817739054,1.4369692979273192e-08,0.9303701489113535,0.03969132668548257,0.022732766238166394,0.007803056361933219,0.002807162836537757,0.0012591940102508598,0.000335707345291494,0.009056111393549223,0.1015625,0.003785065178779441,0.15625,1.5B,4096
0,3,longdoc_4096,longdoc,4096,8.317766166719343,129.99610321366762,821.1892809797654,1.4076058179637008,825.35635625785,4.705449925277154,1.2033426490255024,6.690606725864675,0.04393854136954845,72718.84561103582,4.225064113736153,0.07542017432927565,0.9855861963678123,0.16666666666666666,0.6861446659997825,2.1662163220180986e-05,0.9997558582741091,0.9999999897852495,0.9999999997254575,0.9999999999877084,0.18607530160261376,0.31460430777224246,1.386882720678127e-34,0.999998625552009,2.4801828532824886e-12,3.900694273310709e-14,8.485762661960354e-16,8.485758949090436e-16,1.0882303735299207e-15,1.0882303735299207e-15,9.64749943124341e-07,0.1015625,3.413044054514369e-08,0.15625,1.5B,4096
0,4,longdoc_4096,longdoc,4096,8.317766166719343,14.825123441931671,821.1892809797654,1.4076058179637008,825.35635625785,4.705449925277154,1.2033426490255024,6.690606725864675,0.04393854136954845,2193.3090829602443,15.56839864817448,2.874737826746621e-06,0.9999998267161354,0.16666666666666666,0.18149830157826702,6.095094085463998,0.8774020785670592,0.1866917538963167,0.2828854870553966,0.39740944373831516,0.007675510096277094,0.04682179802114206,7.26095434235715e-05,0.4629020839695699,0.10741225485463352,0.07179825816174629,0.03645040512382094,0.02466940106641798,0.01845868369942613,0.01024680342405833,0.04749432183021469,0.1015625,0.03433858171860058,0.15625,1.5B,4096
0,5,longdoc_4096,longdoc,4096,8.317766166719343,19.812599012280902,821.1892809797654,1.4076058179637008,825.35635625785,4.705449925277154,1.2033426490255024,6.690606725864675,0.04393854136954845,2079.8731665974483,29.43328410293907,3.640685928658984e-09,0.9999999999988349,0.16666666666666666,0.13415911911876097,0.9776118097250345,0.9991412933517071,0.9832847892676954,0.9896663504577983,0.9939263089684213,0.08609020643956455,0.17319728989315308,2.7832381705688302e-11,0.9881091542382359,0.003806125298132735,0.0018802136443853514,0.0005770930844893636,0.00013701999188268135,3.845335060222735e-05,4.973321067764807e-06,0.0024765558783149525,0.1015625,0.0007738595135253921,0.15625,1.5B,4096
0,6,longdoc_4096,longdoc,4096,8.317766166719343,34.153679108836776,735.9705333596992,0.6966549902403946,737.6563049604043,4.121978087562415,0.4280457728734984,5.5174707695973595,0.13232091228475953,-7917.632441300899,22.234507294371724,1.069321012278126e-08,0.9999999996985598,0.16666666666666666,-0.3043723641280568,0.0016737100231443746,0.999755683752228,0.9999935549505045,0.9999965539680793,0.9999984315663593,0.11301064191547994,0.027344453845330463,9.91544177922341e-18,0.9998427095191504,9.531472985659472e-07,2.628934996334491e-07,2.8170281114506642e-08,2.6515602762277275e-09,4.558169139532134e-10,2.571810620661993e-11,0.00020820143627203822,0.1015625,0.00020778382368023972,0.15625,1.5B,4096
0,7,longdoc_4096,longdoc,4096,8.317766166719343,15.261047535008762,735.9705333596992,0.6966549902403946,737.6563049604043,4.121978087562415,0.4280457728734984,5.5174707695973595,0.13232091228475953,2560.575535789132,9.083577575162053,0.0011523708363859366,0.9998859970650646,0.16666666666666666,0.2353671802732854,2.1012982763141643,0.9850863772305963,0.8329120400355372,0.8594017487784573,0.8893227184198728,0.4130848447373978,0.03563980710600845,2.916355580945153e-05,0.8413346720544023,0.0979402936592175,0.06979170308317639,0.03600136122452095,0.017833578203058708,0.010468514592307,0.0043995667729943375,0.05757508117006022,0.1015625,0.038118893672235934,0.15625,1.5B,4096
0,8,longdoc_4096,longdoc,4096,8.317766166719343,19.215783968057142,735.9705333596992,0.6966549902403946,737.6563049604043,4.121978087562415,0.4280457728734984,5.5174707695973595,0.13232091228475953,3117.9425622075796,27.859767528250813,3.658799042364594e-09,0.9999999999981706,0.16666666666666666,0.23250535535774616,0.31676627067557134,0.9994602670936099,0.9947335031075241,0.9956667485689595,0.9967861787678556,0.07850836771410741,0.03098712166848827,3.8320174035783426e-07,0.9949585461271349,0.0027034745885899333,0.001696691010439626,0.0006784375283577174,0.00022483190481877984,8.487128977670888e-05,1.22845229925068e-05,0.0027577081988936878,0.1015625,0.0019987127577954585,0.15625,1.5B,4096
0,9,longdoc_4096,longdoc,4096,8.317766166719343,10.81957752235414,735.9705333596992,0.6966549902403946,737.6563049604043,4.121978087562415,0.4280457728734984,5.5174707695973595,0.13232091228475953,387.6955453082919,11.981228165328503,8.150273362107237e-05,0.9999937275168589,0.16666666666666666,0.052951089581392705,5.605198655375644,0.9101706621462942,0.24601038368313577,0.3479317600883492,0.4820347383196057,0.02910290465895571,0.056034277242083874,7.389714756740198e-06,0.3935075256081233,0.2894097787566939,0.2164486507636841,0.13634837782312084,0.08370889690159389,0.05872753144630539,0.033440331143165275,0.12062119107530457,0.1015625,0.09762087319872814,0.15625,1.5B,4096
