layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,model,ctx_target
0,0,longdoc_16384,longdoc,16384,9.704060527839234,13.688298663697664,821.3912469567914,1.3361345558911595,825.35635625785,4.7094666290142015,1.2027776335015825,6.690606725864675,0.04389295629506946,3316.8934056535363,11.49531513825059,0.00019077216411562842,0.9999852954415629,0.0392156862745098,0.29706370942683313,8.120676972978101,0.793739418605455,0.06613164348401264,0.09634480098238654,0.13852850517181312,0.06958857728261592,0.010747994279313389,4.701725163324535e-05,0.10623196773453691,0.191706839199533,0.1470131748702031,0.1193442402630843,0.09982778546439665,0.08080676805137374,0.05249974143402744,0.12365550365441347,0.1015625,0.1031838929466993,0.150390625,1.5B,16384
0,1,longdoc_16384,longdoc,16384,9.704060527839234,43.66513251322631,821.3912469567914,1.3361345558911595,825.35635625785,4.7094666290142015,1.2027776335015825,6.690606725864675,0.04389295629506946,-4557.104330807924,52.131818786263466,1.4630451803231488e-08,0.9999999999989999,0.0392156862745098,-0.11762166944665964,5.659865443715918e-05,0.9999389640012671,0.9999998846669373,0.9999999558634606,0.9999999881395546,0.8206466821521872,0.12069163110209047,6.535951963592737e-40,0.9999960291759636,1.5986455909054045e-11,6.19150704379702e-13,2.1989968136850555e-15,8.143128475306149e-16,7.365500507268543e-16,8.143128475306149e-16,4.491412840461868e-09,0.1015625,7.609601171688652e-12,0.150390625,1.5B,16384
0,2,longdoc_16384,longdoc,16384,9.704060527839234,12.369476043957688,821.3912469567914,1.3361345558911595,825.35635625785,4.7094666290142015,1.2027776335015825,6.690606725864675,0.04389295629506946,354.8754855468869,19.26574437599629,1.0167294448756754e-07,0.9999999957035401,0.0392156862745098,0.03935894502008434,4.4678626054102155,0.9806762289772304,0.5493337265908037,0.6434951408916095,0.6985053289459865,0.035490723166113014,0.0661617013239173,1.8208435454077898e-09,0.708139931929735,0.057254657580675807,0.037992255829049706,0.01839105014487217,0.008388278765462439,0.004558108640631179,0.0016199169671689065,0.013706752566465924,0.1015625,0.008007234533981748,0.150390625,1.5B,16384
0,3,longdoc_16384,longdoc,16384,9.704060527839234,67.30727855191547,821.3912469567914,1.3361345558911595,825.35635625785,4.7094666290142015,1.2027776335015825,6.690606725864675,0.04389295629506946,-10238.906776487827,29.684093333780766,1.4633990066231955e-08,0.9999999999988716,0.0392156862745098,-0.17631842711948392,5.902234615062207e-07,0.9999389648422006,0.9999999997814006,0.999999999946902,0.9999999999969507,0.9957658261905635,0.07653597949752111,9.64273482495954e-50,0.9999999943443681,5.682596536295442e-16,3.685120952208375e-16,3.685120952208375e-16,3.685120952208375e-16,3.685120952208375e-16,2.4314969640372766e-16,1.870036790059817e-12,0.1015625,1.043349996192525e-13,0.150390625,1.5B,16384
0,4,longdoc_16384,longdoc,16384,9.704060527839234,16.684244354431033,821.3912469567914,1.3361345558911595,825.35635625785,4.7094666290142015,1.2027776335015825,6.690606725864675,0.04389295629506946,1107.8856918253005,12.876063515432179,3.551775885349451e-05,0.9999974414235524,0.0392156862745098,0.08212329895804356,8.102879325936321,0.8075190209059657,0.060836716160263205,0.09405398625273295,0.14074426381142915,0.01640056101419418,0.04309207588244135,0.0005794741978898174,0.15880052500821673,0.12260009885492584,0.11857856101122227,0.09727237658834867,0.07094119470448143,0.053120722949894464,0.032020067455742866,0.044307749751409754,0.1015625,0.03558390036530772,0.150390625,1.5B,16384
0,5,longdoc_16384,longdoc,16384,9.704060527839234,15.397751977376089,821.3912469567914,1.3361345558911595,825.35635625785,4.7094666290142015,1.2027776335015825,6.690606725864675,0.04389295629506946,1444.2799928132445,17.1786147095263,6.442375306749866e-07,0.9999999653662338,0.0392156862745098,0.12156319706825962,0.8385490672314596,0.9981423836331811,0.9351967832455951,0.946530538974238,0.9570205831143963,0.1801854902573723,0.08942777322630491,8.54688791996886e-12,0.953921388828654,0.014979169004824025,0.008872912228983077,0.0032763154382364408,0.0009834535390366062,0.00036641250221877903,7.591293047616702e-05,0.005113987162075235,0.1015625,0.0024951521685206064,0.150390625,1.5B,16384
0,6,longdoc_16384,longdoc,16384,9.704060527839234,37.329354841971025,736.1813323294323,0.7463630567059472,738.879538127218,4.122516457009842,0.42606280943652824,5.5174707695973595,0.13167424292473728,9234.182201474905,21.74138306081295,2.2840151675127127e-08,0.9999999996376996,0.0392156862745098,0.34583225577088184,0.0002109621778076409,0.9999389541323578,0.9999970506348153,0.9999987922402546,0.999999510023946,0.031910727706758735,0.10455014676563223,4.429854850024291e-36,0.9999929852850097,1.0554021383568737e-08,9.476221384166358e-10,1.8017082859907634e-11,2.2210289281001335e-13,6.110630921964298e-15,2.0857667124437646e-15,4.037383801157779e-09,0.1015625,2.3429794052876035e-09,0.150390625,1.5B,16384
0,7,longdoc_16384,longdoc,16384,9.704060527839234,19.19115919609853,736.1813323294323,0.7463630567059472,738.879538127218,4.122516457009842,0.42606280943652824,5.5174707695973595,0.13167424292473728,7814.477691941895,4.132682247553021,0.08115507632119764,0.9842133272968164,0.0392156862745098,0.5629416717380478,0.09715182679977794,0.9997494484842381,0.9946315185181996,0.99538028835988,0.9961953914225686,0.01344547687767772,0.046409496475575907,2.2429564761779867e-09,0.9923604785954534,0.0017576610680634275,0.0010971392874368911,0.00045405379310282473,0.00016741420871626173,7.734425974835283e-05,2.1874469162666088e-05,0.0013216255434352773,0.1015625,0.0007616992086605734,0.150390625,1.5B,16384
0,8,longdoc_16384,longdoc,16384,9.704060527839234,13.145915867969068,736.1813323294323,0.7463630567059472,738.879538127218,4.122516457009842,0.42606280943652824,5.5174707695973595,0.13167424292473728,1079.3741952758282,20.975409204140306,3.180674396066433e-08,0.9999999992179194,0.0392156862745098,0.12200897816699607,2.536430603384372,0.9936449636814056,0.7855046130000569,0.8227387634294699,0.8549402870031175,0.0859434511130388,0.07885392972502814,6.86036700230725e-08,0.806697378110996,0.05923491113022996,0.03445537031051798,0.013003289254581538,0.003933435451808321,0.001456968580438117,0.00027597160747814235,0.036851906872356226,0.1015625,0.02198008040550507,0.150390625,1.5B,16384
0,9,longdoc_16384,longdoc,16384,9.704060527839234,12.117943055242348,736.1813323294323,0.7463630567059472,738.879538127218,4.122516457009842,0.42606280943652824,5.5174707695973595,0.13167424292473728,592.3028546376154,6.4012365359812975,0.012289201390687827,0.9983414388709093,0.0392156862745098,0.07234758222529292,5.250995303890562,0.9766738839738636,0.3260478042350306,0.4487163176041876,0.5797991629606585,0.1479360283291129,0.018120110286588442,2.553053224378923e-07,0.111204964374705,0.13477109043362237,0.0891472768021716,0.04545985503379984,0.02391478866395184,0.014949505061597876,0.006728108498850617,0.04294918502683817,0.1015625,0.021395237200575613,0.150390625,1.5B,16384
