layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,model,ctx_target
0,0,longdoc_2048,longdoc,2048,7.6246189861593985,61.61933752298901,250.47250009659564,0.2845959685467332,251.31891315622278,0.20436977127711686,0.052784049887305784,0.3972160155901852,0.06001086983432384,948.0963205099106,29.764743715524673,1.8070248718591468e-09,0.9999999999988813,0.3333333333333333,0.06338629395754414,2.4797762749858836,0.9944784544814518,0.8253947521066161,0.9212646861176153,0.9773672683595559,0.5815720558166504,0.06611490249633789,1.0894540932260309e-06,0.9885811832340066,0.036673070247935424,0.012509552557959663,0.0028850679241565636,0.00038501467509512193,0.00014833412548206752,3.642435192228927e-05,0.0004206685712567609,0.109375,0.00029747332529261167,0.15625,0.5B,2048
0,1,longdoc_2048,longdoc,2048,7.6246189861593985,68.10117829321543,250.47250009659564,0.2845959685467332,251.31891315622278,0.20436977127711686,0.052784049887305784,0.3972160155901852,0.06001086983432384,9817.577949553728,38.329572319984436,1.8037550923124651e-09,0.9999999999989999,0.3333333333333333,0.5823290181105903,0.003121882352905424,0.9995108397912047,0.9999744479659466,0.9999941066847868,0.9999993791205747,0.538970947265625,0.08139991760253906,9.620948809067091e-20,0.9999446804025687,3.4150695370183663e-06,1.3960443689210712e-07,1.9330438618769202e-10,4.259366134562063e-15,4.443114009358616e-16,4.443114009358616e-16,8.205274609229968e-12,0.109375,2.5607724259086705e-14,0.15625,0.5B,2048
0,2,longdoc_2048,longdoc,2048,7.6246189861593985,57.43821163354094,250.47250009659564,0.2845959685467332,251.31891315622278,0.20436977127711686,0.052784049887305784,0.3972160155901852,0.06001086983432384,2792.6153335273266,6.434382230043411,0.012168126613094798,0.9983776293746032,0.3333333333333333,0.194961017326886,5.5533414008008775,0.8861849152217638,0.18542211137695666,0.300420275317567,0.4284880597252353,0.013677120208740234,0.1313307285308838,7.876104915452691e-05,0.46921665667119,0.3824094931463834,0.30303027837826596,0.16659629832897652,0.0894344374478454,0.057276389321065664,0.03581755222520831,0.011619467668636575,0.109375,0.0188664800218362,0.15625,0.5B,2048
0,3,longdoc_2048,longdoc,2048,7.6246189861593985,60.073922662509474,250.47250009659564,0.2845959685467332,251.31891315622278,0.20436977127711686,0.052784049887305784,0.3972160155901852,0.06001086983432384,1907.0484877452254,2.4372168704867363,1.229372035087168,0.7121436639983463,0.0,0.1284459754261265,6.973212841493343,0.6016243213609764,0.04088347170842812,0.07175757379612076,0.12406076314647883,0.029796600341796875,0.000797271728515625,0.004620293423872449,0.03094935649274559,0.4482017073826417,0.3270082540619386,0.2127677473231832,0.16960984038616947,0.13947559181685343,0.11359122676872882,0.13664313371779105,0.111328125,0.07747620361298616,0.158203125,0.5B,2048
0,4,longdoc_2048,longdoc,2048,7.6246189861593985,29.345049555160397,250.47250009659564,0.2845959685467332,251.31891315622278,0.20436977127711686,0.052784049887305784,0.3972160155901852,0.06001086983432384,442.6401997804642,4.035749644041061,0.08760106591334278,0.9826344629979117,0.3333333333333333,0.07392481252668467,2.3379481747687088,0.9961690308110795,0.9025599219795419,0.9920522378523202,0.9995291732316672,0.7136379480361938,0.3856966495513916,9.67814427573031e-14,0.35123953060285745,0.0012736441680713262,4.9872290861827156e-05,2.383467448148359e-06,7.45153505628034e-08,3.748953082300584e-09,5.3644601176031235e-11,0.015337606482152632,0.111328125,1.5577626559760018e-05,0.158203125,0.5B,2048
0,5,longdoc_2048,longdoc,2048,7.6246189861593985,25.370949482966466,250.47250009659564,0.2845959685467332,251.31891315622278,0.20436977127711686,0.052784049887305784,0.3972160155901852,0.06001086983432384,1437.50819581002,2.7867444939911366,0.2215534294595337,0.941955292355021,0.16666666666666666,0.25717216120959085,1.1254461156134274,0.998794112227408,0.9973887135791348,0.9999878602873776,0.9999998952025962,0.556516170501709,0.657035231590271,1.1055681536720195e-19,0.14259175301974042,1.9803803461449517e-06,1.519870928446606e-08,2.5439249817171424e-10,6.122270136754688e-12,3.7631858198481093e-13,1.963853512661506e-15,3.689210026510373e-06,0.111328125,8.783879604750045e-08,0.158203125,0.5B,2048
0,6,longdoc_2048,longdoc,2048,7.6246189861593985,61.24011297346226,250.47250009659564,0.2845959685467332,251.31891315622278,0.20436977127711686,0.052784049887305784,0.3972160155901852,0.06001086983432384,3931.3194816708565,12.027970224618912,0.00010644127326801337,0.999992015928765,0.3333333333333333,0.2578213357834649,4.2377659608174225,0.9614045361335801,0.4790622751566891,0.6101099629356165,0.7281363196492368,0.06183338165283203,0.029283761978149414,4.797757638835452e-06,0.734805943680167,0.08604716745475172,0.05297314844539122,0.025316770052303678,0.012272836477601289,0.007546593744786231,0.0032268796039584516,0.009599489539101657,0.109375,0.006744053222395674,0.15625,0.5B,2048
0,7,longdoc_2048,longdoc,2048,7.6246189861593985,34.6632638477747,268.85684965114103,0.8209876106125806,270.4295038350755,0.2114924780042161,0.04539489808357385,0.30496422539709617,0.2053962670937791,1178.6654526293278,3.0974961817264557,0.191788995093389,0.9550235086601228,0.16666666666666666,0.15304214397618998,0.6969240329274801,0.9990773747473058,0.9999766336870914,0.9999978726917218,0.9999998149231257,0.0774846076965332,0.3986170291900635,3.67297640891024e-24,0.0006066446838537396,1.3870716444239644e-06,8.67033493936934e-08,2.7711633383653457e-10,2.7066470577487775e-12,7.532933549513924e-14,1.4625871939051755e-15,0.0011583246442648392,0.111328125,0.0011569454609605511,0.158203125,0.5B,2048
0,8,longdoc_2048,longdoc,2048,7.6246189861593985,131.55360734984217,268.85684965114103,0.8209876106125806,270.4295038350755,0.2114924780042161,0.04539489808357385,0.30496422539709617,0.2053962670937791,2891.930805683136,2.062673196196556,0.9108010001605701,0.7877832479983491,0.0,0.08354003356011659,5.1828122672614105,0.9311253798262566,0.19577554950518283,0.31273254113430365,0.468267514715432,0.03757596015930176,0.0004832744598388672,6.89720098303356e-05,0.0018207841052286413,0.5493587803230462,0.5050343528440687,0.3799161198480359,0.1438662390689506,0.05051488128597877,0.00863334246636324,0.3842078017217899,0.111328125,0.1841689523190491,0.158203125,0.5B,2048
0,9,longdoc_2048,longdoc,2048,7.6246189861593985,59.30853228266547,268.85684965114103,0.8209876106125806,270.4295038350755,0.2114924780042161,0.04539489808357385,0.30496422539709617,0.2053962670937791,317.4967913774308,19.95859668473713,4.697852926811625e-08,0.9999999978447085,0.3333333333333333,0.021440604838469164,3.4313436153311354,0.9875143175016742,0.5630284242076692,0.7865164369457569,0.9110997037535924,0.1752365231513977,0.10313546657562256,6.751449087518988e-15,0.845528753961891,0.10731390396363501,0.04607383704333947,0.00727427357203776,0.0007726185588034832,0.00016835333330944219,1.2872884962610186e-05,0.0023134638470360385,0.109375,0.00200659569638484,0.15625,0.5B,2048
