prompt,regime,layer,head,T,budget,read_ratio,method,rel_l2,cosine,extra_floats
longdoc_qa,longdoc,0,6,3068,8,0.002607561929595828,oracle_mass_global,0.0797489172848132,0.9985358438614517,64
longdoc_qa,longdoc,0,6,3068,8,0.002607561929595828,oracle_mass_block,0.08760256189904655,0.9981087396541863,6080
longdoc_qa,longdoc,0,6,3068,8,0.002607561929595828,lowrank_k8,0.08007479183012557,0.9985454841604992,512
longdoc_qa,longdoc,0,6,3068,16,0.005215123859191656,sparse_renorm,0.13077428648392386,0.9975339988565645,0
longdoc_qa,longdoc,0,6,3068,16,0.005215123859191656,cheap_block_residual,0.04182133141738081,0.9991252977960846,12160
longdoc_qa,longdoc,0,6,3068,16,0.005215123859191656,oracle_mass_global,0.055022541064549096,0.9993170530054207,64
longdoc_qa,longdoc,0,6,3068,16,0.005215123859191656,oracle_mass_block,0.05589818086737135,0.9992777198765531,6080
longdoc_qa,longdoc,0,6,3068,16,0.005215123859191656,lowrank_k8,0.055397713466084735,0.9993187495813268,512
longdoc_qa,longdoc,0,6,3068,32,0.010430247718383311,sparse_renorm,0.08374176749558872,0.9989787081130439,0
longdoc_qa,longdoc,0,6,3068,32,0.010430247718383311,cheap_block_residual,0.030618098894894724,0.9996732001536708,12160
longdoc_qa,longdoc,0,6,3068,32,0.010430247718383311,oracle_mass_global,0.03411607474022201,0.9997506350747092,64
longdoc_qa,longdoc,0,6,3068,32,0.010430247718383311,oracle_mass_block,0.03430000492904547,0.9997438159807618,6080
longdoc_qa,longdoc,0,6,3068,32,0.010430247718383311,lowrank_k8,0.034604590070140856,0.9997478790102677,512
longdoc_qa,longdoc,0,6,3068,64,0.020860495436766623,sparse_renorm,0.048562425076520914,0.9996865683938094,0
longdoc_qa,longdoc,0,6,3068,64,0.020860495436766623,cheap_block_residual,0.030998767602776495,0.9998504005387665,12160
longdoc_qa,longdoc,0,6,3068,64,0.020860495436766623,oracle_mass_global,0.015115849330458293,0.9999517391330223,64
longdoc_qa,longdoc,0,6,3068,64,0.020860495436766623,oracle_mass_block,0.015436426109038516,0.999949799478452,6080
longdoc_qa,longdoc,0,6,3068,64,0.020860495436766623,lowrank_k8,0.015679784596844548,0.9999492154741635,512
longdoc_qa,longdoc,0,7,3068,8,0.002607561929595828,sparse_renorm,5.754428855530924e-06,0.9999999999693652,0
longdoc_qa,longdoc,0,7,3068,8,0.002607561929595828,cheap_block_residual,5.7544288544622405e-06,0.9999999999693653,12160
longdoc_qa,longdoc,0,7,3068,8,0.002607561929595828,oracle_mass_global,3.3323803839736366e-06,0.9999999999721071,64
longdoc_qa,longdoc,0,7,3068,8,0.002607561929595828,oracle_mass_block,3.451202559162914e-06,0.9999999999717558,6080
longdoc_qa,longdoc,0,7,3068,8,0.002607561929595828,lowrank_k8,3.4488219799142146e-06,0.9999999999722853,512
longdoc_qa,longdoc,0,7,3068,16,0.005215123859191656,sparse_renorm,2.0148843560918316e-07,0.9999999999759366,0
longdoc_qa,longdoc,0,7,3068,16,0.005215123859191656,cheap_block_residual,2.014884347682398e-07,0.9999999999759366,12160
longdoc_qa,longdoc,0,7,3068,16,0.005215123859191656,oracle_mass_global,1.3942969511981165e-07,0.9999999999759384,64
longdoc_qa,longdoc,0,7,3068,16,0.005215123859191656,oracle_mass_block,1.3210611759756388e-07,0.9999999999759392,6080
longdoc_qa,longdoc,0,7,3068,16,0.005215123859191656,lowrank_k8,1.3875195102285314e-07,0.9999999999759384,512
longdoc_qa,longdoc,0,7,3068,32,0.010430247718383311,sparse_renorm,9.072413650931585e-10,0.999999999975948,0
longdoc_qa,longdoc,0,7,3068,32,0.010430247718383311,cheap_block_residual,9.072403890942775e-10,0.999999999975948,12160
longdoc_qa,longdoc,0,7,3068,32,0.010430247718383311,oracle_mass_global,4.607342617434347e-10,0.9999999999759479,64
longdoc_qa,longdoc,0,7,3068,32,0.010430247718383311,oracle_mass_block,4.5933606268377836e-10,0.999999999975948,6080
longdoc_qa,longdoc,0,7,3068,32,0.010430247718383311,lowrank_k8,4.564856825416589e-10,0.9999999999759479,512
longdoc_qa,longdoc,0,7,3068,64,0.020860495436766623,sparse_renorm,1.4547030370924916e-11,0.9999999999759481,0
longdoc_qa,longdoc,0,7,3068,64,0.020860495436766623,cheap_block_residual,1.4545945042747052e-11,0.999999999975948,12160
longdoc_qa,longdoc,0,7,3068,64,0.020860495436766623,oracle_mass_global,6.4648845615386695e-12,0.999999999975948,64
longdoc_qa,longdoc,0,7,3068,64,0.020860495436766623,oracle_mass_block,6.283774185635672e-12,0.999999999975948,6080
longdoc_qa,longdoc,0,7,3068,64,0.020860495436766623,lowrank_k8,6.68888281044205e-12,0.999999999975948,512
longdoc_qa,longdoc,0,8,3068,8,0.002607561929595828,sparse_renorm,0.2944421571286978,0.9710313677965472,0
longdoc_qa,longdoc,0,8,3068,8,0.002607561929595828,cheap_block_residual,0.25522628616537085,0.9721713052270814,12160
longdoc_qa,longdoc,0,8,3068,8,0.002607561929595828,oracle_mass_global,1.3909999576401484,-0.20542039987059496,64
longdoc_qa,longdoc,0,8,3068,8,0.002607561929595828,oracle_mass_block,1.3950039527617089,-0.2077471182121196,6080
