coverage,fail_rate_routed,kv_read_reduction,mean_budget,policy,ladder,n
0.6075148809523809,0.04990814451928965,2.2063531149963063,0.09999999999999999,fixed_10pct,block_block_oracle_16,5376
0.7427455357142857,0.10017530678687704,3.285973185334144,0.06337215126471325,naive_cascade,block_block_oracle_16,5376
0.5161830357142857,0.043243243243243246,1.9109451909567787,0.07649279279279281,monotone_threshold,block_block_oracle_16,5376
0.5472470238095238,0.04588715159755268,2.0243383762931,0.07535095173351462,conformal_cascade,block_block_oracle_16,5376
0.5161830357142857,0.043243243243243246,1.9109451909567787,0.07649279279279281,direct_multiclass,block_block_oracle_16,5376
0.6421130952380952,0.03968713789107764,2.2839615006340797,0.12450898030127461,expected_cost,block_block_oracle_16,5376
