coverage,fail_rate_routed,kv_read_reduction,mean_budget,policy,ladder,n
0.00018601190476190475,0.0,1.0001674387453257,0.1,fixed_10pct,block_centroid_ub_16,5376
0.00855654761904762,0.10869565217391304,1.0084312619318605,0.02288043478260869,naive_cascade,block_centroid_ub_16,5376
0.0005580357142857143,0.0,1.00051132903209,0.08416666666666667,monotone_threshold,block_centroid_ub_16,5376
0.0005580357142857143,0.0,1.00051132903209,0.08416666666666667,conformal_cascade,block_centroid_ub_16,5376
0.0005580357142857143,0.0,1.00051132903209,0.08416666666666667,direct_multiclass,block_centroid_ub_16,5376
0.0,0.0,1.0,,expected_cost,block_centroid_ub_16,5376
