layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15
13,1,needle,needle,2130,7.6638772587034705,19.484326759080997,21.584313883157325,2.157111138084554,27.581690432956275,5.559741766325304,0.567411857772888,7.375626868526718,0.09596617344597949,14.491388879990499,45.154228341523094,1.8896473779323048e-09,0.9999999999989999,0.3333333333333333,0.7806036142573755,1.754039862351597,0.9975980733682451,0.9503436580868597,0.9894644062556954,0.9963346593122002,0.08177811792491374,0.4875202420258033,0.4925381387666183,0.5006098476143208,0.007710876415392087,0.003410921021739045,0.0013557596237717194,0.0005016823201807736,0.00024205666896849747,7.559613585304301e-05,0.002481285672924961,0.10704225352112676,0.0016018671348968306,0.15211267605633802
13,2,needle,needle,2130,7.6638772587034705,16.80611128784308,21.584313883157325,2.157111138084554,27.581690432956275,5.559741766325304,0.567411857772888,7.375626868526718,0.09596617344597949,-16.723163577400904,11.595638171628604,0.00011826734900708487,0.9999906565214572,0.16666666666666666,0.8820282077030089,0.9166924195444677,0.9965445916940632,0.9391380766745168,0.9659227644373066,0.979860838129432,0.18437274049890506,0.10447979094629023,0.8606901161495554,0.06316523482721363,0.050130289032052494,0.03381925656735595,0.015394223069007165,0.006157429658790262,0.0030180711402493557,0.0008079311523928103,0.029171325159241656,0.10704225352112676,0.022744725345951476,0.15211267605633802
13,3,needle,needle,2130,7.6638772587034705,17.730614212304648,21.584313883157325,2.157111138084554,27.581690432956275,5.559741766325304,0.567411857772888,7.375626868526718,0.09596617344597949,4.298664874173042,32.29895877535274,1.8899081854860875e-09,0.9999999999989906,0.16666666666666666,0.7491933771764179,0.8438250396325755,0.998128714069994,0.9772395038280425,0.9854219242346278,0.9911918855455596,0.4753843477197188,0.050336623980533624,0.11655618322685164,0.8685333839618788,0.012432077860260148,0.00797157175489737,0.00313998319783434,0.0011573007942703901,0.0005634390100916001,0.00019285768492697972,0.009265211915727878,0.10704225352112676,0.006780770647304751,0.15211267605633802
13,4,needle,needle,2130,7.6638772587034705,19.54446323139973,21.584313883157325,2.157111138084554,27.581690432956275,5.559741766325304,0.567411857772888,7.375626868526718,0.09596617344597949,27.631266066978036,58.1247479215706,1.8896473767895072e-09,0.9999999999989999,0.3333333333333333,0.8175996229460034,2.2208390884808162,0.9967304671906836,0.9116741778066872,0.9916944334670545,0.9991792362013078,0.0022345592333028463,0.4375029290048116,0.21254909917258558,0.7861431743722593,0.0015740306409273341,0.0006840293016825934,0.0002429374406394856,7.417018274454542e-05,3.4629220583200804e-05,1.2235927584710033e-05,0.00041558210321538633,0.1136150234741784,0.0003078207838477915,0.15868544600938966
13,5,needle,needle,2130,7.6638772587034705,18.173410485131896,21.584313883157325,2.157111138084554,27.581690432956275,5.559741766325304,0.567411857772888,7.375626868526718,0.09596617344597949,12.812247788434782,28.316401087223326,1.9102446009140884e-09,0.9999999999982494,0.16666666666666666,0.8563103143532088,1.9218209935246258,0.9956438790182349,0.8824023459366922,0.9473691834801115,0.9802306358141323,0.39022083224776827,0.08671616199370158,0.5134678566377201,0.4197651844673188,0.038272862848822926,0.01954634853995369,0.008336459640358288,0.00391238867848582,0.002045876691245722,0.0008709491785631446,0.01082304997061104,0.10704225352112676,0.008207541438003512,0.15211267605633802
13,6,needle,needle,2130,7.6638772587034705,14.699910627098754,21.584313883157325,2.157111138084554,27.581690432956275,5.559741766325304,0.567411857772888,7.375626868526718,0.09596617344597949,13.188006672494954,25.024913529420054,2.238961087117407e-09,0.9999999999854385,0.16666666666666666,0.8333233410766739,3.313065879492503,0.9830731936748841,0.6560695567240216,0.8106647031977223,0.9040455364424839,0.11874190560872355,0.20920263309239084,0.22401112868841142,0.47248367323781315,0.1526544722963631,0.11852010662624708,0.05705422623139712,0.03137072371827644,0.01845809109108544,0.0071324047832929515,0.10581433341088967,0.10704225352112676,0.07371672497470212,0.15211267605633802
13,7,needle,needle,2130,7.6638772587034705,13.648581483260548,21.176284767416732,1.8300501021556645,25.29009102771785,6.295811237824257,0.5621431210900835,8.710476797557975,0.08389295106346373,-17.84536033137649,14.181470466894531,1.0540607767096191e-05,0.9999993060287449,0.16666666666666666,0.875459152755696,1.8884403343392628,0.9929096130194174,0.8464825828147358,0.9104648423107492,0.9555498944504536,0.0783047730007258,0.1798299711435165,0.6504377494632849,0.195383523332835,0.14881535821381345,0.07833929036495053,0.036673311962272886,0.018149999428146435,0.010907635573149043,0.005010128006782098,0.04871759966260515,0.10704225352112676,0.038094093823330274,0.15211267605633802
13,8,needle,needle,2130,7.6638772587034705,18.968380373438972,21.176284767416732,1.8300501021556645,25.29009102771785,6.295811237824257,0.5621431210900835,8.710476797557975,0.08389295106346373,-38.89268563367005,4.928663048569518,0.04262065987490507,0.9928156902349163,0.16666666666666666,0.8365117073982598,0.2453005376688382,0.9990969637829488,0.9827073299232576,0.9899642999240678,0.9960032432666756,0.06121735097047187,0.11039008315005061,0.970153184834106,0.006199067994233925,0.02527574332682102,0.007415002185579287,0.0004445562345313967,0.00011063669564445223,5.9612979575007106e-05,2.366656552081232e-05,0.0002863763201409216,0.10704225352112676,0.00014955680083800766,0.15211267605633802
13,9,needle,needle,2130,7.6638772587034705,19.626050262365496,21.176284767416732,1.8300501021556645,25.29009102771785,6.295811237824257,0.5621431210900835,8.710476797557975,0.08389295106346373,-31.16342599297827,6.312090088726428,0.013243486770040096,0.9981890481388387,0.16666666666666666,0.8900520866132257,0.24545179705593312,0.9992834845655082,0.991819321601665,0.9959790588470699,0.998317432322955,0.6588934673844826,0.09873614268827069,0.965666767613667,0.028681853360503145,0.009708586086871692,0.0033703832042803698,0.0002702364874343309,8.089038935788867e-05,4.1545194474789045e-05,1.405931567151716e-05,0.0005128424175046229,0.10704225352112676,0.00017273351201397863,0.15211267605633802
13,10,needle,needle,2130,7.6638772587034705,17.78810961895845,21.176284767416732,1.8300501021556645,25.29009102771785,6.295811237824257,0.5621431210900835,8.710476797557975,0.08389295106346373,-4.149935305652171,43.04598284346662,1.889647382171494e-09,0.9999999999989999,0.3333333333333333,0.7515103543894437,1.5768008184349682,0.9970904890831637,0.9007354838092924,0.9823090226375046,0.9946146492981199,0.15469494237915793,0.21754145537482916,0.6600365284779054,0.33112546245848584,0.020935484866257847,0.01134250725031073,0.005919558493883413,0.0030927742334802017,0.001752625661469069,0.0006903314950176864,0.008813377681801772,0.10704225352112676,0.005932283387927308,0.15211267605633802
13,11,needle,needle,2130,7.6638772587034705,14.623089787375761,21.176284767416732,1.8300501021556645,25.29009102771785,6.295811237824257,0.5621431210900835,8.710476797557975,0.08389295106346373,-24.069917278463144,21.100576435516686,1.7037964891616158e-08,0.9999999993132456,0.3333333333333333,0.815974554607392,0.7881863304291638,0.9971603035755409,0.9612257828696199,0.9751752648670841,0.9858525351279843,0.020547047516580097,0.02674359607584087,0.873892200992864,0.10224668392454665,0.07241289378879423,0.04414735795799561,0.0230615347680461,0.01152828436031941,0.006990477790946545,0.0033608941212532914,0.03325906558955503,0.10704225352112676,0.023129561647924176,0.15868544600938966
13,12,needle,needle,2130,7.6638772587034705,20.701962879474475,21.176284767416732,1.8300501021556645,25.29009102771785,6.295811237824257,0.5621431210900835,8.710476797557975,0.08389295106346373,-50.433257164443845,3.306761243017533,0.15284036710952897,0.9646600341671728,0.16666666666666666,0.8520123901686114,0.10661725089258216,0.9994681646592323,0.9982663274604877,0.9992465696674668,0.9997285407877121,0.6968054818862042,0.11066989526656101,0.9857987415674264,0.012165854325500063,0.0017060529276572518,0.0004596224350185817,4.088383334540906e-05,1.2251863926865998e-05,5.8891021065482504e-06,1.5835096116321907e-06,0.0001371109656031433,0.10704225352112676,4.577511319562394e-05,0.15211267605633802
13,13,needle,needle,2130,7.6638772587034705,16.558018834926845,21.176284767416732,1.8300501021556645,25.29009102771785,6.295811237824257,0.5621431210900835,8.710476797557975,0.08389295106346373,6.883637801989096,21.541533336886303,1.228377448973569e-08,0.9999999995399429,0.16666666666666666,0.816983192758885,3.352772768260342,0.9894083949255618,0.5333199790037403,0.7722418255210441,0.9343052921442676,0.026738173925743958,0.09358243624336282,0.0890871114557991,0.3129244841274369,0.11739952249410296,0.02353199869690649,0.003236686634892596,0.0013001698757687482,0.0007319349555237885,0.0003057128075340534,0.003512985950190881,0.10704225352112676,0.0022081044385523197,0.15211267605633802
14,0,needle,needle,2130,7.6638772587034705,14.487176140399548,20.97460487223717,1.9016186488926214,25.2000955646302,5.9299454026981255,0.7977570908029676,8.39373109232606,0.10247878460408501,-3.540123125753288,33.519863307287785,1.889724929159592e-09,0.999999999998997,0.3333333333333333,0.6679968690678074,3.155366021312122,0.9868579718517265,0.6864593185664358,0.844239540957522,0.9345884691653833,0.008080864339250593,0.14849187183454005,0.15690684896887086,0.7264111516642435,0.10437710826695688,0.05193793630986024,0.0238859466011943,0.012877010306360372,0.008437696004804452,0.004226646476666147,0.020848614318425277,0.1136150234741784,0.015839102824139167,0.15868544600938966
14,1,needle,needle,2130,7.6638772587034705,26.390190686898393,20.97460487223717,1.9016186488926214,25.2000955646302,5.9299454026981255,0.7977570908029676,8.39373109232606,0.10247878460408501,-28.954562874672767,15.60478641099639,2.776222435098252e-06,0.9999998329179106,0.3333333333333333,0.5700761231062375,0.5366346886034299,0.9991807376562197,0.9898857760720311,0.9964545374827553,0.999055045258361,0.5746545311773152,0.009525544899985583,0.08616604916314237,0.8997565905231618,0.0019305801474621472,0.0005937387446210998,0.00014261728566468244,4.6876321932473304e-05,1.9570240573636577e-05,4.928534823331978e-06,0.0007556412227724222,0.1136150234741784,0.000585617052764663,0.15868544600938966
