coverage,fail_rate_routed,kv_read_reduction,mean_budget,policy,ladder,n
0.8625372023809523,0.04981669182661203,4.469942629084558,0.09999999999999999,fixed_10pct,token,5376
0.9774925595238095,0.13453853472882968,13.972437184460343,0.05019172216936251,naive_cascade,token,5376
0.8495163690476191,0.046419969345303264,4.820908538594844,0.06703361068535145,monotone_threshold,token,5376
0.8234747023809523,0.04269256833069799,4.3388779932689285,0.06551389202620284,conformal_cascade,token,5376
0.8495163690476191,0.046419969345303264,4.820908538594844,0.06703361068535145,direct_multiclass,token,5376
0.9427083333333334,0.042620363062352014,6.367612352646806,0.10581541041831098,expected_cost,token,5376
