prompt,regime,layer,head,T,entropy,gini,value_spectral,margin_top16,mass_top16,oracle_rl2_s16,jl_rl2_s16,quant4_rl2
short_qa,short,23,6,44,1.0669253638684248,0.9314709006558707,0.16667199710988548,0.11025630530799546,0.9901719015021918,0.009263855038286748,0.05199956422998734,0.1472430253333538
short_qa,short,23,7,44,2.655864882483924,0.7542379167069516,0.240109908997253,0.3929863568187457,0.92943277755994,0.13449391632631302,0.23158080612506043,0.14580741709408299
short_qa,short,23,8,44,2.6780759199302024,0.7458432927661391,0.240109908997253,0.12686071248669784,0.9236578942232828,0.1348908362412525,0.18406725120884893,0.18602999328753175
short_qa,short,23,9,44,2.5439297383283095,0.7750293792344227,0.240109908997253,0.08039586824373224,0.93100341528992,0.10162823120843525,0.24706925886914502,0.25436241499842155
short_qa,short,23,10,44,2.7108463354792907,0.7369301712891787,0.240109908997253,0.044960437962463295,0.9190193112894119,0.14936522430535873,0.3886452818234198,0.2545005540726277
short_qa,short,23,11,44,1.6205687030441973,0.8871744103701829,0.240109908997253,0.26437367903529996,0.9755437047745555,0.027092738422674605,0.04142107383996982,0.24656281559277982
short_qa,short,23,12,44,2.303604401283703,0.8238384523243066,0.240109908997253,0.26167879515309433,0.9705436557574859,0.03668885079573591,0.07254270974157097,0.2699213725307955
short_qa,short,23,13,44,2.4884293392685004,0.7908168651305765,0.240109908997253,0.24981030779721447,0.9556477240090098,0.0560637507962479,0.11844579549821155,0.2884798624100714
short_chat,short,0,0,43,1.781186683068392,0.861263203565767,0.04449349616944695,0.45527696624758107,0.9660641883904377,0.036745030338873545,0.5545816627709209,0.34607382663209074
short_chat,short,0,1,43,0.010037916448144758,0.9766411195853366,0.04449349616944695,0.06280674676258968,0.9999990878177519,9.464739091959599e-07,0.1624788572628444,0.8881884265641278
short_chat,short,0,2,43,2.6959559519421012,0.6991592172857192,0.04449349616944695,0.037728629172534056,0.8590194012948028,0.15415766294207012,0.056612527463647165,0.5443915692096308
short_chat,short,0,3,43,3.207763173684349,0.5268413297304279,0.04449349616944695,0.025448732962530585,0.754798039350936,0.27470441203263624,0.3988637828480175,0.3176658201474427
short_chat,short,0,4,43,1.0113086200128703,0.9509189679156751,0.04449349616944695,0.5816442058899725,0.9999977681126748,1.3806446638861683e-06,4.775235918013821e-05,0.5554753786748168
short_chat,short,0,5,43,0.16154895645861997,0.9746388877682871,0.04449349616944695,0.012171330339867836,0.9999999999927629,1.1690421700213564e-11,1.0718376332844479e-10,0.2407171341102283
short_chat,short,0,6,43,1.9431527522921945,0.8588706290243482,0.04449349616944695,0.038143366915676324,0.9686769644409617,0.030384893153439747,0.4765033108916941,0.2993054199833138
short_chat,short,0,7,43,2.2120825723229467e-07,0.9767441850545286,0.1999175858663464,0.4359256968432703,0.9999999999989998,1.8656795923650614e-16,1.2477309805218111e-08,0.19829515492233732
short_chat,short,0,8,43,2.4353656841930533,0.8004336624481974,0.1999175858663464,0.3514965981581213,0.9851643101876052,0.030136535677656933,0.11849204286271903,1.5748792987693645
short_chat,short,0,9,43,2.6052607472132117,0.7647245264443026,0.1999175858663464,0.2947820830367789,0.9436472855597242,0.046291686011596465,0.5699436932948531,0.3869089612339451
short_chat,short,0,10,43,3.2350185947632735,0.5313986213719842,0.1999175858663464,0.04273848956918869,0.7636039665856614,0.3358234783103735,0.5434903043955258,0.9700967545428159
short_chat,short,0,11,43,1.244236087476411,0.9308429758768236,0.1999175858663464,0.085211504257245,0.9929142001272746,0.009738539426160212,1.0989612774497475,0.6061495086129087
short_chat,short,0,12,43,3.165241000610258,0.5886271242328206,0.1999175858663464,0.12936754607721923,0.8387982407722765,0.21089162324458136,1.2470762604605417,0.7623323299847943
short_chat,short,0,13,43,0.585859893115072,0.9657935796065324,0.1999175858663464,0.6604805901704225,0.99995871145747,4.7575115646531953e-05,1.3029966635143884,0.22535821973289527
short_chat,short,1,0,43,2.5373753938107546,0.7733860846323255,0.24051535868231422,0.15068760373602874,0.9923371656517151,0.016281566029304743,0.08668177327676158,0.26017520805659544
short_chat,short,1,1,43,2.581548768252483,0.7651241757536147,0.24051535868231422,0.33258991465151777,0.9432915115646994,0.07404779983533026,0.1000110085977152,0.1803173809209098
short_chat,short,1,2,43,2.6289372397494413,0.7532063624248663,0.24051535868231422,0.34585832966552044,0.973434347030335,0.03928235784241146,0.38612403485821084,0.22319033716303707
short_chat,short,1,3,43,3.0261533894823085,0.6423609189170881,0.24051535868231422,0.09461398019300837,0.8641212869026944,0.19718600895897012,0.4042613536492135,0.1689758121801707
short_chat,short,1,4,43,2.159648006364054,0.8424802719328482,0.24051535868231422,0.10432086843768751,0.9773123065144833,0.03276844316172026,0.06896884396862656,0.15023486308640308
short_chat,short,1,5,43,3.0462781766069114,0.6089968799778954,0.24051535868231422,0.07148839720401678,0.8060535915530807,0.3149436160682088,1.6500793233946143,0.16442456286637325
short_chat,short,1,6,43,2.4201566547921263,0.8038685853092615,0.24051535868231422,0.03806937521118137,0.9719934749978039,0.04348785271183503,0.12281775705659136,0.13289900661976742
short_chat,short,1,7,43,3.3496405520055124,0.49870444723150714,0.04515431167763315,0.011760435553810566,0.7451234391852141,0.07370449918463368,0.2330750922227791,0.20900258461333082
short_chat,short,1,8,43,1.2385523664713607,0.9381418903850075,0.04515431167763315,0.11722629390293804,0.9995984106266396,0.00022163027507418094,0.024071053531009096,0.2758930661286842
short_chat,short,1,9,43,1.0000688385745111,0.9498963620432336,0.04515431167763315,0.3049320626739629,0.9996151856360924,0.00022736669342435852,0.0036078355237246277,0.31508948948029425
short_chat,short,1,10,43,2.559903088533675,0.760624881853608,0.04515431167763315,0.006250674770441833,0.9153093707885833,0.03222823418507332,0.3304814779296245,0.16073505560537626
short_chat,short,1,11,43,2.6011441483841566,0.7478694013665997,0.04515431167763315,0.024262015509847856,0.915392200848856,0.035184286353179134,0.3962087987048437,0.3871097068941753
short_chat,short,1,12,43,3.135202293411173,0.5952271098139729,0.04515431167763315,0.23865104637371815,0.8225254850142554,0.07054141224193884,0.16613237989467147,0.24146428737053371
short_chat,short,1,13,43,3.249913749116813,0.5246202041678398,0.04515431167763315,0.1150354869041621,0.7539557655000676,0.07829029469641441,0.1459462749386434,0.43309256756722414
short_chat,short,2,0,43,1.9909505901115063,0.8618682543803777,0.20322304936491692,0.0816647585713497,0.9717395068543623,0.04937676193095402,0.07429651996378574,0.20194816645925986
short_chat,short,2,1,43,2.812896537031803,0.6812885688562239,0.20322304936491692,0.09407787139725343,0.8525757422446817,0.22625027053375807,0.46515460882280535,0.4046390568522157
short_chat,short,2,2,43,2.471647449973262,0.7897662922307389,0.20322304936491692,0.11045221151560014,0.9540622303465457,0.07559853260622386,0.29171513813622346,0.5308848804554094
short_chat,short,2,3,43,1.1472087255860512,0.9416520447024034,0.20322304936491692,0.17865604696454795,0.9989281120278265,0.001120707884283569,0.009817262219442785,0.3680603786189448
short_chat,short,2,4,43,1.7478144362720909,0.8913631935039859,0.20322304936491692,0.27158093362981717,0.9881745258033989,0.01551454962118847,0.09002653242378271,0.3355875210208487
short_chat,short,2,5,43,3.1413643045769075,0.5785069329493074,0.20322304936491692,0.020736701712916528,0.7919963560853684,0.4178708717370208,0.4556476737878,0.2392795750155979
short_chat,short,2,6,43,1.269493488875718,0.9287363659271104,0.20322304936491692,0.07907004132912121,0.9920522551617708,0.009913597273163694,0.04181322879333726,0.2963413978145778
short_chat,short,2,7,43,2.468019407135388,0.793059032166434,0.20284126425814303,0.2665878787555158,0.979761617535826,0.054774522576897404,0.09153348959305233,0.27645753650327437
short_chat,short,2,8,43,2.116812639828601,0.85107084064028,0.20284126425814303,0.8165635438856995,0.9923846664919636,0.02100445391274484,0.07518975112639709,0.5388278017554872
short_chat,short,2,9,43,2.2209990754436455,0.83661700033321,0.20284126425814303,0.6352653546988734,0.992666474712559,0.013952195372169025,0.027968079845960142,0.9244712548607887
short_chat,short,2,10,43,2.3650700958845743,0.8085577952068068,0.20284126425814303,0.18904848838104016,0.9628214665627287,0.09142195081399897,0.19986033685538263,0.6226392543640579
short_chat,short,2,11,43,2.550029163497655,0.7678946149274964,0.20284126425814303,0.1103959095988074,0.9833345559300372,0.05006271991251285,0.07324150279955952,0.23407360172204378
short_chat,short,2,12,43,2.3076329521590173,0.8240070027753166,0.20284126425814303,0.28225245540997435,0.9919145828479872,0.02231779080312663,0.04121095004123576,0.3615180206347829
short_chat,short,2,13,43,2.480278600333473,0.7889845963689004,0.20284126425814303,0.15918844230983353,0.9592111367023975,0.1327155653817963,0.15956161433185104,0.24425300878761322
short_chat,short,3,0,43,1.578946940692605,0.9112402324543527,0.08664490488460304,0.3364794888817526,0.9989459629315975,0.0013848047961348548,0.004954163526262618,0.43100113233176995
short_chat,short,3,1,43,2.091382508756318,0.8561023128031292,0.08664490488460304,0.10218785515967133,0.9835686538009188,0.017852941990432723,0.031299446757570605,0.4527854085382402
short_chat,short,3,2,43,2.725715537205712,0.7172110705364049,0.08664490488460304,0.00288854057671184,0.888680790221275,0.09810147383539908,0.270927023854692,0.2360310486611215
short_chat,short,3,3,43,2.7988041926843974,0.6577161887439751,0.08664490488460304,0.004012715351961571,0.8332208686186585,0.2585271519937935,0.29427369031162426,0.24737905029014778
short_chat,short,3,4,43,1.615559704271671,0.9065924201024483,0.08664490488460304,0.029530159427556768,0.997311635009537,0.003818652112250159,0.010403548087841188,0.3184750444058668
short_chat,short,3,5,43,0.3195600543156455,0.9703521201475981,0.08664490488460304,0.0018866062699895991,0.9999916259747635,6.021907756857257e-05,0.00042401343241791224,0.47664507187590555
short_chat,short,3,6,43,2.5932529853071458,0.722981538772498,0.08664490488460304,0.08163885010346128,0.8819711877859999,0.18258088225534289,0.8493471326674652,0.2990435482418022
short_chat,short,3,7,43,1.3469529763554065,0.931839684582521,0.2225548545025559,0.6138877636385729,0.999394437176059,0.0011151399731489306,0.010739073249608393,0.49001755710207817
short_chat,short,3,8,43,1.323467374128548,0.9129990708451892,0.2225548545025559,0.09211120899766989,0.9812503544692196,0.01987415824293371,0.3869795467977205,0.24870146839211962
short_chat,short,3,9,43,2.6406789908531674,0.7339534546121528,0.2225548545025559,0.021123042583674145,0.9105957739698455,0.15520892889575968,2.167181597570377,0.4275085385261796
short_chat,short,3,10,43,1.1187806340329263,0.9391736023513668,0.2225548545025559,0.0645779378704745,0.9985647426570414,0.0017826776424251743,0.02069411699108196,0.19343228789045955
short_chat,short,3,11,43,0.44334514423456417,0.9597047847311031,0.2225548545025559,0.10461581741655479,0.9965390297108923,0.009884615925156928,0.08973048823773931,0.2055676365855973
short_chat,short,3,12,43,1.720546486188958,0.8993383554221358,0.2225548545025559,0.5729092604163526,0.9955890247767243,0.0046572199989853265,0.5954783503198269,0.49542948622161626
short_chat,short,3,13,43,1.0880208860735598,0.9180807468569028,0.2225548545025559,0.1842504690749216,0.9807365599351077,0.06660823761628308,0.11647912593339788,0.28206370661129726
short_chat,short,4,0,43,1.9362984351354702,0.870532862571599,0.21663764245459385,0.015156359628853977,0.9950736902255968,0.006281603399408283,0.01360197808834064,0.2663641268747683
short_chat,short,4,1,43,2.468593603797426,0.7835735984704139,0.21663764245459385,0.15016182555365942,0.9470496605502976,0.07970508557488803,0.3120918878816833,0.24298378355455647
short_chat,short,4,2,43,1.5342106594300888,0.8996638552867839,0.21663764245459385,0.025601567015885784,0.9783113800948402,0.029186260462917,0.0651287437120186,0.1476627404516493
short_chat,short,4,3,43,2.8920040485190737,0.6536754937254363,0.21663764245459385,0.37904337248149256,0.861610279269908,0.23529683256006015,1.335511881955513,0.3294092255718191
short_chat,short,4,4,43,2.0467838231869657,0.8604493277382357,0.21663764245459385,0.09758701614123577,0.9820587918912874,0.032267689589334354,0.20560106231050232,0.2603098895430371
short_chat,short,4,5,43,1.6908718644838503,0.9029712416645358,0.21663764245459385,0.13297122223521107,0.996059012095255,0.006552314689997082,0.024340001378242035,0.2524669703448283
short_chat,short,4,6,43,1.5683475470059824,0.9111601449644282,0.21663764245459385,0.08370743048677465,0.9938210667790969,0.0069501923985281315,0.016400875945438535,0.3504743323823366
short_chat,short,4,7,43,2.882479653335553,0.6672183751021012,0.21402867743480014,0.39795063582548984,0.8702847681195754,0.1820667741664553,0.23806071133392503,0.17190809520082706
short_chat,short,4,8,43,2.3624372897038404,0.7212783667335568,0.21402867743480014,0.026801587749682554,0.8589720887113168,0.24107832394152928,0.3926212046444965,0.2527121102388297
short_chat,short,4,9,43,2.837676508186904,0.6584206571636043,0.21402867743480014,0.012454246204256725,0.8313028385637956,0.19432854549898443,0.34894461589414744,0.17326893760361795
short_chat,short,4,10,43,2.30447298805131,0.7490102890207727,0.21402867743480014,0.06952918091482374,0.8801956034690737,0.21081349200201696,0.4460686815170307,0.4309668173632263
short_chat,short,4,11,43,3.183911687377485,0.5776680088239133,0.21402867743480014,0.01878300190595894,0.8042781177477166,0.23490344732561147,0.6049717271644712,0.17618740049642745
short_chat,short,4,12,43,0.6059478279076793,0.9639411371756181,0.21402867743480014,0.44488875941085126,0.9995519090177619,0.000444827531641112,0.0035928797296629275,0.10359622134488025
short_chat,short,4,13,43,3.1033402557541363,0.5950004845274408,0.21402867743480014,0.12168924290422822,0.8192323542484987,0.24677271181614852,0.9117611136973016,0.14492468450738902
short_chat,short,5,0,43,0.22429239313940894,0.965732700548092,0.19203170212838472,0.17465325102433304,0.9953117571130317,0.016471346778421245,0.09317629210510701,0.2010352167048536
short_chat,short,5,1,43,1.8754744604388458,0.8537653748993981,0.19203170212838472,0.06559481560894076,0.9595255626720608,0.06752847634070566,1.527118080248288,0.32711516962944653
short_chat,short,5,2,43,0.9727291076201353,0.9284487365711137,0.19203170212838472,0.11513846191853716,0.9836913354190516,0.04682175329522689,0.13723134432745154,0.2446068788303729
short_chat,short,5,3,43,1.7980238260386627,0.8893235965146377,0.19203170212838472,0.021099282461571,0.987891953038226,0.01466916148985171,0.03457850088418447,0.1438478107213806
short_chat,short,5,4,43,2.5439093851914976,0.7377797998151715,0.19203170212838472,0.04766646737661073,0.9027264710027865,0.11995436325013821,1.181183436131822,0.22105365118574713
short_chat,short,5,5,43,1.9292388044469295,0.8432882378177873,0.19203170212838472,0.15090862061839871,0.9570009279811115,0.06549535071323802,1.464607217628658,0.2797400706082452
short_chat,short,5,6,43,1.9165380244196837,0.8699396851984924,0.19203170212838472,0.35969132345516863,0.9795612407847059,0.024901180373672265,0.46722407182558734,0.20865761032726232
short_chat,short,5,7,43,2.491946621216237,0.7866261346878481,0.1853446263582945,0.11158356541406311,0.9610600203214796,0.03360882817631378,0.22754710775817294,0.235099969348987
short_chat,short,5,8,43,2.6281273288730223,0.7490505200638939,0.1853446263582945,0.0048820846839001675,0.9363651307558206,0.056890193190897186,0.40226467456873044,0.18871672436618517
short_chat,short,5,9,43,0.508289061228673,0.9672985911054762,0.1853446263582945,0.20224479784488647,0.9997888173254168,0.00022824343321237032,0.01463307150373759,0.10619647684995762
short_chat,short,5,10,43,1.9418220830593855,0.8150689852182105,0.1853446263582945,0.03883599543519134,0.9310949386362372,0.11997492896338915,0.768415193668544,0.2698797993034912
short_chat,short,5,11,43,1.7722926090470301,0.8458704193290102,0.1853446263582945,0.09918188036782372,0.9476477961073804,0.08830282876245125,0.42826118387356854,0.3013387850306662
short_chat,short,5,12,43,2.8968281231750987,0.6569916691485251,0.1853446263582945,0.014618822948824217,0.854259236867354,0.16703017873777978,0.6495140165565196,0.21828357519127717
short_chat,short,5,13,43,2.5240040561831463,0.7674428320761837,0.1853446263582945,0.041286099896736594,0.9400773151441462,0.05525278574273923,0.29536713909314216,0.221075959985916
short_chat,short,6,0,43,1.6553787946700464,0.8279006381937981,0.14821769614819846,0.17847058432668383,0.9269058711925923,0.14040336803752487,0.5219824192542766,0.2529839552021853
short_chat,short,6,1,43,2.7851503016389425,0.7047072218833843,0.14821769614819846,0.080861592300014,0.8856621447618381,0.15510249143476212,0.26766630375306444,0.23015972035684407
short_chat,short,6,2,43,1.71670136219994,0.7987551022171235,0.14821769614819846,0.0037345801757879826,0.8994734486904257,0.22699978283480332,0.3609252005306446,0.28500437251623495
short_chat,short,6,3,43,2.5941633202950904,0.6819282202429557,0.14821769614819846,0.33268602413534953,0.8646410866934183,0.28519553501025097,0.42361573145393894,0.23742509552888336
short_chat,short,6,4,43,1.6048802845247139,0.9104361822751614,0.14821769614819846,0.3227782561781609,0.9979852748852585,0.0032956806561110475,0.14089873646106293,0.3902277503804567
short_chat,short,6,5,43,2.680624218370447,0.6937714010152695,0.14821769614819846,0.31493839882518415,0.8826715527633824,0.22818813181777797,0.6417004550778771,0.19812947223228816
short_chat,short,6,6,43,2.0712513955304583,0.8564330151862164,0.14821769614819846,0.44664520243253136,0.9846688033283728,0.018242613820408204,0.2081514737566222,0.3070715094716788
short_chat,short,6,7,43,2.8143178205829282,0.6951709070404065,0.11478877041431929,0.006382754877862773,0.878226820075227,0.10385499536688415,0.17361603065720171,0.13608593327657773
short_chat,short,6,8,43,2.0403630791235767,0.8351013500049395,0.11478877041431929,0.01986213621184385,0.957235836527236,0.06991285581857967,0.39397210649881814,0.18877023792813233
short_chat,short,6,9,43,0.9025419479687338,0.946069805334704,0.11478877041431929,0.12989443255303623,0.9982113673985388,0.003480274961670283,0.03581148976325389,0.29103939853226457
short_chat,short,6,10,43,2.4078064166824906,0.8020913992052914,0.11478877041431929,0.16114769819872787,0.959686148924056,0.0402397992803336,0.2474704199596851,0.17536319608275955
short_chat,short,6,11,43,1.6959122211017936,0.8840645014152971,0.11478877041431929,0.008408165223650066,0.9758124143243437,0.04951516598370663,0.15758571861084972,0.18330939651693182
short_chat,short,6,12,43,2.598111374753551,0.7480098144121688,0.11478877041431929,0.0022154889440448855,0.9118441346031326,0.12152883418294626,0.9272009657681419,0.24930314910217127
short_chat,short,6,13,43,2.777059259935904,0.7141023793332681,0.11478877041431929,0.0890203660073281,0.8916046860745138,0.06714776109849863,0.18863203226020375,0.20512285802934124
short_chat,short,7,0,43,0.881138106394762,0.9439085916020158,0.223246144276695,0.34029912790849615,0.9936693367269601,0.018257858399378157,0.30656352066977166,0.33344627105492264
short_chat,short,7,1,43,1.5319579432076773,0.8932658920760422,0.223246144276695,0.07472352943640992,0.9794598858135984,0.045474894668820987,1.0064002156114815,0.36193058187254884
short_chat,short,7,2,43,1.9425567369026673,0.8640318481859842,0.223246144276695,0.2504995791489941,0.9736458898806594,0.037486599846779024,0.3737356715827179,0.2639717226621052
short_chat,short,7,3,43,0.9686559195008606,0.9439273045488106,0.223246144276695,0.1434339272463454,0.9974503583765975,0.005621776052728262,0.5856100559050041,0.45720668283195726
short_chat,short,7,4,43,1.1771190346172486,0.9364163510360363,0.223246144276695,0.09820415030370722,0.9949677526410117,0.0058451495743692475,1.0662764861295648,0.39782425288760803
short_chat,short,7,5,43,2.2458973583780066,0.8293266641245736,0.223246144276695,0.022677313323566928,0.9736748428722645,0.029596308416936758,0.9659475928589772,0.3680122046838763
short_chat,short,7,6,43,2.2127431126138903,0.8290266487484426,0.223246144276695,0.23681229992958475,0.9580014532000081,0.04928888336232757,1.1862961251282422,0.382376417818341
short_chat,short,7,7,43,1.6512400881543112,0.90436897345707,0.1527201256623032,0.011211215903847105,0.9918554152692745,0.012348098224695032,0.23922829515481064,1.0165860759955239
short_chat,short,7,8,43,1.4468474337824553,0.9214629259404566,0.1527201256623032,0.0939358831764796,0.9974199904755902,0.005556055861840796,0.07945601349574878,1.0065893484571997
short_chat,short,7,9,43,1.3347772148744284,0.9012215646131669,0.1527201256623032,0.4431490284118311,0.9813466301883584,0.0635761440627215,1.06366213552381,1.0824920328279644
short_chat,short,7,10,43,1.9260783906798822,0.8429448817460656,0.1527201256623032,0.03368653844342884,0.9519187490974479,0.08949315565337097,1.0831600657761355,0.41184006378214416
short_chat,short,7,11,43,1.3607831634682281,0.92939714516362,0.1527201256623032,0.2717276734408802,0.9985993911407286,0.002732085901004099,1.0452563858585906,0.7248399960165408
short_chat,short,7,12,43,1.7884531118856803,0.8745100001972,0.1527201256623032,0.1237426034628406,0.9780576778158201,0.041771992739507845,0.4355041523894604,0.47771503202889054
short_chat,short,7,13,43,2.2431819592955518,0.8344518072380809,0.1527201256623032,0.23330277294344803,0.9798316819911894,0.022163105138780847,0.5603268771431582,0.48774283098854393
short_chat,short,8,0,43,2.418219536166609,0.776250254312204,0.21445460985489648,0.09984885986146708,0.9212399561020117,0.10045168048202219,0.9148328658476692,0.4717190234050402
short_chat,short,8,1,43,2.1517518362472607,0.8252457714379576,0.21445460985489648,0.03665384954915751,0.945136089916809,0.07099097422266248,0.1561512332209011,0.2709248998109268
short_chat,short,8,2,43,2.487463433813665,0.7787946578984138,0.21445460985489648,0.009308812437897274,0.9324551085503279,0.10051589859753358,0.10370749121645013,0.2430039576908581
short_chat,short,8,3,43,0.006033101271224024,0.9766958650708274,0.21445460985489648,1.6100059113846328,0.9999999993493127,7.523320894642957e-10,3.977397273009851e-07,0.11848004786687417
short_chat,short,8,4,43,2.136203777564687,0.8505994342136148,0.21445460985489648,0.252025595287634,0.9837615067243799,0.01798336177410233,0.04916039509636363,0.17020896382822984
short_chat,short,8,5,43,2.0813706851526588,0.8555992597497859,0.21445460985489648,0.29245866530896336,0.992583712292975,0.009770042704034329,0.03677491373971816,0.177893737435181
short_chat,short,8,6,43,1.471440974641406,0.8853232305528572,0.21445460985489648,0.012430530285087116,0.9609897597568838,0.05645271984172531,2.4072088358083095,0.2926727407311124
short_chat,short,8,7,43,1.096519816530038,0.9459741381643814,0.23589108411046936,0.3081291583034096,0.9999698806683862,3.084205481042669e-05,0.0973017310950381,0.11195272348197922
short_chat,short,8,8,43,1.469946960038286,0.9176029339567665,0.23589108411046936,0.2780292177587951,0.9929306511275082,0.010906041368902015,1.5586513193423457,0.13867214410932874
short_chat,short,8,9,43,2.21535018460954,0.8298711300631724,0.23589108411046936,0.04769907375735016,0.9596494233405616,0.056061430424213625,0.9901309632730696,0.17747551606603665
short_chat,short,8,10,43,2.0691593180007786,0.8286932242634542,0.23589108411046936,0.11814037370667307,0.9522608957787945,0.08072999329786006,2.924815659054952,0.18976791590329045
short_chat,short,8,11,43,1.8724220841757542,0.8742005445952664,0.23589108411046936,0.00218016024334311,0.9845557531638,0.02009493996848264,2.469605714702,0.16100483458193796
short_chat,short,8,12,43,1.6787187730152677,0.8989856531072977,0.23589108411046936,0.016258971830393154,0.987881859899971,0.01592481072741131,1.4017068810851196,0.14957146661782483
short_chat,short,8,13,43,1.842871108578867,0.8669522932155123,0.23589108411046936,0.44369204664105677,0.9717573258253671,0.046425189343206996,1.6654443619633252,0.14886100203723093
short_chat,short,9,0,43,0.6805170411887376,0.9547623694080797,0.1472503569305792,0.36027520290325565,0.9970504868433111,0.006370143288938032,0.024957410405373588,0.15854061844242087
short_chat,short,9,1,43,1.2308422636008203,0.9271262283134983,0.1472503569305792,0.23604275143991815,0.9937511649413077,0.005598324712586994,0.02528035543765878,0.15471767453166538
short_chat,short,9,2,43,2.5387298687664828,0.7786035810750829,0.1472503569305792,0.27293560633585523,0.9505695514501992,0.0505501386463853,0.4178486723759505,0.10882719364150023
short_chat,short,9,3,43,2.561601637133214,0.7517557792930439,0.1472503569305792,0.08209700922007279,0.9115980268209711,0.0989803539005818,0.5343322237139048,0.18538244686904598
short_chat,short,9,4,43,1.1987882238777006,0.9227480700180526,0.1472503569305792,0.0982379758154801,0.9858345166595387,0.027986917959440468,0.16138161694483147,0.17305699060536614
short_chat,short,9,5,43,2.4223737826179086,0.8022995684389767,0.1472503569305792,0.3336168308251086,0.9639510431471863,0.031446854819235565,0.25475332179301036,0.19805063281458135
short_chat,short,9,6,43,2.476438633965673,0.7934275113437148,0.1472503569305792,0.14811628776597807,0.9739292452572309,0.0310827751272587,0.13969850281494076,0.10348585373439066
short_chat,short,9,7,43,0.00012436706074552407,0.9767434157944473,0.0622363384754355,0.01690691176736081,0.9999999993313389,5.126217072132497e-09,1.8122229855755865e-06,0.13405838574578452
short_chat,short,9,8,43,0.024109608524803483,0.9764836334489566,0.0622363384754355,0.4254306429929873,0.9999991294164304,6.756814686990405e-06,4.0528329074964905e-05,0.1323033733922976
short_chat,short,9,9,43,0.006648043907448746,0.9766888371299498,0.0622363384754355,0.18530431272794523,0.9999999018124913,7.633663657277079e-07,1.632605128477955e-05,0.13360390801267255
short_chat,short,9,10,43,0.13632166858791894,0.9745823622173622,0.0622363384754355,0.08433126857440598,0.9999300844569109,0.0006029536490244158,8.828104908047939,0.15964704206420416
short_chat,short,9,11,43,0.27887253423738834,0.9646961116988045,0.0622363384754355,0.024124296273129175,0.9953696632207135,0.04113286299266729,9.249179647489749,0.15664804185789902
short_chat,short,9,12,43,1.6438634043593203,0.8259482604451452,0.0622363384754355,0.05178429377744731,0.9174746965284671,0.2874199517266259,3.0893431308928996,0.19269850499001204
short_chat,short,9,13,43,0.5205719355052786,0.9642474166701509,0.0622363384754355,0.17840324937983887,0.9991341699903548,0.006814148488132513,8.749899441460638,0.2757592749702243
short_chat,short,10,0,43,2.6113809024621175,0.7314589272264681,0.14044088666157473,0.13259701594740614,0.8958955547026456,0.15485594251326448,0.4001191010737272,0.2643834768671359
short_chat,short,10,1,43,1.4393437012433576,0.8652742475672819,0.14044088666157473,0.03170994866761134,0.9474420878710051,0.11018928020703787,0.29780063398590145,0.19222796833395392
short_chat,short,10,2,43,1.0712042942269837,0.9467309538246923,0.14044088666157473,0.04174923308540546,0.999375787665403,0.0010521282756652422,0.0018880771893644746,0.566229647603337
short_chat,short,10,3,43,2.149559528103117,0.827841234864703,0.14044088666157473,0.24307272292657212,0.9524833243479983,0.0873036293541235,0.2089032293436859,0.2465034425907041
short_chat,short,10,4,43,2.464500062111318,0.7572171140118629,0.14044088666157473,0.044241220429066974,0.9122315717386951,0.1671020677193076,0.19455246184211772,0.2073705114879226
short_chat,short,10,5,43,2.5796695595696404,0.7379574152544502,0.14044088666157473,0.024951306718823618,0.8938521464718254,0.1784115628843392,0.3023845007457504,0.33969904243989685
short_chat,short,10,6,43,0.6198123977228961,0.9643233495818321,0.14044088666157473,0.2223286444183037,0.9999583569557216,4.880818299677125e-05,0.0022515429910023293,0.2406698889640096
short_chat,short,10,7,43,2.180842798048871,0.8156340778941804,0.16368761365296114,0.13878918679566077,0.9449941406750302,0.06439374168577996,0.14590203104116567,0.17941227403886897
short_chat,short,10,8,43,1.7766119411661985,0.8793341469723875,0.16368761365296114,0.014714754516635065,0.972752372241462,0.02677685032181916,0.361510453261328,0.21690555694147437
short_chat,short,10,9,43,2.498002746213381,0.7740711017517566,0.16368761365296114,0.007571264533039912,0.9289344452986101,0.08446481097543808,0.7637713035722445,0.17275744136209792
short_chat,short,10,10,43,2.5754564669576365,0.7463922680156625,0.16368761365296114,0.09048594176227098,0.9138455682915468,0.08617806364489058,0.7968782347892216,0.23931901513249654
short_chat,short,10,11,43,2.5289388213240653,0.7627084597656917,0.16368761365296114,0.04860650636373576,0.9369013436802367,0.07072840475889274,0.5950181443202566,0.16122508327013463
short_chat,short,10,12,43,2.7119638800366443,0.7391120588497772,0.16368761365296114,0.030301992622841833,0.9543974299673025,0.04943361314989925,0.385549391585152,0.1070621815874358
short_chat,short,10,13,43,2.3825370706144406,0.7895409131150622,0.16368761365296114,0.2381730373661064,0.9511596883969782,0.0691439604963615,0.8689127698043693,0.1608330357798424
short_chat,short,11,0,43,2.3231103663054427,0.8156415164038834,0.08282332557823927,0.12290554530190523,0.964598810278877,0.05439463738903798,0.1749321975152605,0.33509409902032616
short_chat,short,11,1,43,0.7461577110310623,0.9327754401377962,0.08282332557823927,0.0014361958951480958,0.9834897755072626,0.029385793591696036,0.09510707586659502,0.18926964287579323
