layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,model,ctx,orl2_0.0025,orl2_0.005,orl2_0.01,orl2_0.02,orl2_0.05,orl2_0.1,orl2_0.15,orl2_full,S,contig_runs,run_frac,recent_frac,sink_frac,nblocks_16,blockutil_16,nblocks_32,blockutil_32,nblocks_64,blockutil_64,nblocks_128,blockutil_128
0,0,longdoc_32768,longdoc,32768,10.39720770839918,61.031529365018336,250.32575451202874,0.3723278233306274,251.52355395375255,0.2037179513334093,0.05180352854629854,0.3972160155901852,0.05964965985639304,1001.6388530880213,29.335728868842125,2.9294548891477547e-08,0.9999999999988178,0.0196078431372549,0.06707865713432389,2.865269176876928,0.9994300351625776,0.7939978566847637,0.9078132718719395,0.9630665612274834,0.6006290912628174,0.13321781158447266,1.8257490283820213e-15,0.9774221722188736,0.0012362078943076614,0.00030839875853056777,3.812615687185395e-05,3.716734671840058e-06,4.3249263962191083e-07,2.6708794847154664e-08,1.8125421893385418e-05,0.1005859375,2.8785570769625267e-06,0.150390625,0.5B,32768,0.008542670106813628,0.003577132796774019,0.0012362078943076614,0.00030839875853056777,3.812615687185395e-05,3.716734671840058e-06,4.3249263962191083e-07,0.0,656,123,0.1875,0.0975609756097561,0.0,72,0.5694444444444444,43,0.47674418604651164,24,0.4270833333333333,14,0.36607142857142855
0,1,longdoc_32768,longdoc,32768,10.39720770839918,66.8511624071837,250.32575451202874,0.3723278233306274,251.52355395375255,0.2037179513334093,0.05180352854629854,0.3972160155901852,0.05964965985639304,9389.577045463026,29.436900563538074,2.9294065596330586e-08,0.9999999999988354,0.0196078431372549,0.5702037691909458,0.005209691458392592,0.9999694222475516,0.9999866415942834,0.9999976535675512,0.9999997095850097,0.2620237469673157,0.06776857376098633,3.65782065672562e-159,0.9998853629625832,6.519789113878638e-16,6.519724484366643e-16,3.6568844300383414e-16,3.6568844300383414e-16,3.5448402239754956e-16,6.519724484366643e-16,4.707209967031768e-16,0.1005859375,4.707209967031768e-16,0.150390625,0.5B,32768,1.3918675975206807e-09,2.3370743099389965e-13,6.519789113878638e-16,6.519724484366643e-16,3.6568844300383414e-16,3.6568844300383414e-16,3.5448402239754956e-16,0.0,656,70,0.10670731707317073,0.0975609756097561,0.0,81,0.5061728395061729,49,0.41836734693877553,29,0.35344827586206895,15,0.3416666666666667
0,2,longdoc_32768,longdoc,32768,10.39720770839918,57.3322059824657,250.32575451202874,0.3723278233306274,251.52355395375255,0.2037179513334093,0.05180352854629854,0.3972160155901852,0.05964965985639304,3193.85699480772,0.596048504114151,0.9582224466598169,0.6071592934594403,0.00980392156862745,0.22367143661261965,7.863438427340117,0.9322063801849808,0.04126497975191818,0.06946518421408175,0.11284321761933144,0.09316682815551758,0.03794145584106445,1.1001378910912758e-06,0.003231612631707697,0.5329761242142835,0.3855602669621629,0.15271135254735863,0.045128618922168344,0.018916907254336014,0.0036674278345414325,0.12500409775503876,0.1007080078125,0.016132564160885345,0.1505126953125,0.5B,32768,0.7040415383955062,0.6327801337133002,0.5329761242142835,0.3855602669621629,0.15271135254735863,0.045128618922168344,0.018916907254336014,0.0,656,438,0.6676829268292683,0.0,0.0,180,0.22777777777777777,107,0.19158878504672897,62,0.16532258064516128,38,0.13486842105263158
0,3,longdoc_32768,longdoc,32768,10.39720770839918,59.239078329970276,250.32575451202874,0.3723278233306274,251.52355395375255,0.2037179513334093,0.05180352854629854,0.3972160155901852,0.05964965985639304,2198.8938197791576,3.3524070158600807,0.2023578300762355,0.9591215876903475,0.0,0.15073056845377775,7.489969055556804,0.9480646342651062,0.07544950536708064,0.12071769957380933,0.1745125424803721,0.055379390716552734,0.033539772033691406,8.109748138996648e-08,2.3656456236692484e-05,0.07847296302581881,0.05216877333819875,0.027545846628677283,0.011080116025687217,0.004321087220296615,0.0005688167506978771,0.005757954530658008,0.1007080078125,0.0028860956990628484,0.1505126953125,0.5B,32768,0.14576528085677798,0.11128611217539376,0.07847296302581881,0.05216877333819875,0.027545846628677283,0.011080116025687217,0.004321087220296615,0.0,656,347,0.5289634146341463,0.0,0.0,142,0.2887323943661972,92,0.22282608695652173,66,0.1553030303030303,42,0.12202380952380952
0,4,longdoc_32768,longdoc,32768,10.39720770839918,28.40332172689554,250.32575451202874,0.3723278233306274,251.52355395375255,0.2037179513334093,0.05180352854629854,0.3972160155901852,0.05964965985639304,613.2240380048752,10.54317732900381,0.00030723451645864856,0.9999734600011182,0.0196078431372549,0.09822402198565172,2.8500619006855747,0.9996035304958767,0.7588653116163254,0.9097670016913156,0.9878351531640424,0.6393651962280273,0.07989466190338135,1.888107928277286e-26,0.42079978396407985,6.396747018951891e-07,1.994978192106812e-08,7.4043930248939e-11,7.440708814531658e-13,3.81435320593933e-14,5.040466071527525e-15,5.08151021915474e-07,0.1005859375,4.905998253419873e-07,0.150390625,0.5B,32768,9.48794082546627e-05,7.610282925503362e-06,6.396747018951891e-07,1.994978192106812e-08,7.4043930248939e-11,7.440708814531658e-13,3.81435320593933e-14,0.0,656,107,0.16310975609756098,0.08841463414634146,0.0,126,0.3253968253968254,100,0.205,82,0.125,57,0.08991228070175439
0,5,longdoc_32768,longdoc,32768,10.39720770839918,25.376031939189385,250.32575451202874,0.3723278233306274,251.52355395375255,0.2037179513334093,0.05180352854629854,0.3972160155901852,0.05964965985639304,1497.1119206286967,1.0993504635989666,0.5845851710034908,0.7473551446826562,0.0196078431372549,0.2648873888802697,1.4255355052208534,0.9998971858709146,0.9894257238542132,0.9993236829565477,0.9999855958264917,0.42014700174331665,0.07460290193557739,5.852603958483015e-31,0.6571619420238644,1.8816366398995515e-10,2.214981789792829e-12,2.653298930994178e-15,2.454670302967139e-15,2.454670302967139e-15,2.247480111333933e-15,1.7573350416022439e-06,0.1005859375,5.355531275936323e-11,0.150390625,0.5B,32768,1.270580294874877e-07,5.734926150986733e-09,1.8816366398995515e-10,2.214981789792829e-12,2.653298930994178e-15,2.454670302967139e-15,2.454670302967139e-15,0.0,656,167,0.2545731707317073,0.04878048780487805,0.0,157,0.2611464968152866,117,0.1752136752136752,88,0.11647727272727272,56,0.09151785714285714
0,6,longdoc_32768,longdoc,32768,10.39720770839918,60.478695968686736,250.32575451202874,0.3723278233306274,251.52355395375255,0.2037179513334093,0.05180352854629854,0.3972160155901852,0.05964965985639304,3950.9510206505656,0.01225221250206232,2.223317070539356,0.22697406553349064,0.0,0.26278121235947566,7.1744087656839595,0.9674609727277883,0.0675669221511251,0.10009074192158304,0.1506034957090175,0.07945823669433594,0.004994988441467285,1.8236321838268405e-30,5.6227579874778805e-05,0.12041457467917305,0.09967464984608605,0.04146270756301072,0.0032310177693225827,5.2493074502473036e-06,5.781266142859288e-08,0.003629153916924562,0.1007080078125,9.501957133682529e-07,0.150390625,0.5B,32768,0.20691317914105856,0.15138696973798002,0.12041457467917305,0.09967464984608605,0.04146270756301072,0.0032310177693225827,5.2493074502473036e-06,0.0,656,273,0.41615853658536583,0.0,0.0,126,0.3253968253968254,76,0.26973684210526316,43,0.23837209302325582,23,0.22282608695652173
0,7,longdoc_32768,longdoc,32768,10.39720770839918,33.98035173300611,268.8004919535529,0.8389857724051842,270.48316105884254,0.21195111376107767,0.04513393271763603,0.30496422539709617,0.20299802221468297,1220.98536593467,5.923932056874037,0.018795408743182248,0.9973046103846435,0.0196078431372549,0.15915619792325597,0.02719863698145661,0.9999690000898047,0.999907846358623,0.9999868129054611,0.9999991185565738,1.077450156211853,0.09485813975334167,3.155125363057548e-25,4.2453623366022495e-06,4.218922899746478e-11,1.3081595003361262e-12,5.465105693089684e-15,1.7235078216689807e-15,1.9910470353615665e-15,1.7235079144465443e-15,2.090985671479944e-08,0.1005859375,9.179789167692867e-09,0.150390625,0.5B,32768,2.0319919518896883e-08,1.1966232633816703e-09,4.218922899746478e-11,1.3081595003361262e-12,5.465105693089684e-15,1.7235078216689807e-15,1.9910470353615665e-15,0.0,656,263,0.4009146341463415,0.041158536585365856,0.0,231,0.1774891774891775,181,0.1132596685082873,134,0.07649253731343283,87,0.05890804597701149
0,8,longdoc_32768,longdoc,32768,10.39720770839918,130.94592826966016,268.8004919535529,0.8389857724051842,270.48316105884254,0.21195111376107767,0.04513393271763603,0.30496422539709617,0.20299802221468297,2977.5493378452957,2.296815823763609,0.4904282026508602,0.8803185416753326,0.0,0.08726255106258357,5.32941050944583,0.995321932242885,0.12335881170880092,0.21098891026231992,0.3470727339160272,0.02009713649749756,0.01835346221923828,5.782921622739994e-31,4.764705633068591e-12,0.008472274297976697,0.0007062508704832045,1.1352559697286135e-05,8.346446904124071e-07,8.749787650936765e-08,3.1954621180581786e-10,0.06081365378304795,0.1007080078125,0.007558213028017875,0.1505126953125,0.5B,32768,0.4613048752616211,0.11762342766205681,0.008472274297976697,0.0007062508704832045,1.1352559697286135e-05,8.346446904124071e-07,8.749787650936765e-08,0.0,656,521,0.7942073170731707,0.0,0.0,233,0.1759656652360515,126,0.1626984126984127,67,0.15298507462686567,35,0.14642857142857144
0,9,longdoc_32768,longdoc,32768,10.39720770839918,59.417161535987546,268.8004919535529,0.8389857724051842,270.48316105884254,0.21195111376107767,0.04513393271763603,0.30496422539709617,0.20299802221468297,372.56180557608604,33.398992359638214,2.9289623505312846e-08,0.9999999999989968,0.0196078431372549,0.02569260243619436,2.258338709622796,0.9997633004871181,0.8695669985683504,0.9769589885596299,0.9916260650482006,0.15533041954040527,0.09108090400695801,4.710433620935611e-32,0.9892897281533057,6.636044164121353e-06,4.0787064883138616e-07,9.756434301560312e-09,4.3016047723989983e-10,4.548006960878654e-11,1.2277501509721486e-12,1.0147608184028345e-07,0.1005859375,5.5630592135678154e-08,0.150390625,0.5B,32768,0.0005063726646427874,6.947481760121681e-05,6.636044164121353e-06,4.0787064883138616e-07,9.756434301560312e-09,4.3016047723989983e-10,4.548006960878654e-11,0.0,656,117,0.17835365853658536,0.0975609756097561,0.0,94,0.43617021276595747,62,0.33064516129032256,44,0.23295454545454544,30,0.17083333333333334
