layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,model,ctx,orl2_0.0025,orl2_0.005,orl2_0.01,orl2_0.02,orl2_0.05,orl2_0.1,orl2_0.15,orl2_full,S,contig_runs,run_frac,recent_frac,sink_frac,nblocks_16,blockutil_16,nblocks_32,blockutil_32,nblocks_64,blockutil_64,nblocks_128,blockutil_128
0,0,longdoc_8192,longdoc,8192,9.010913347279288,59.96074967693522,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,1283.274035334587,24.34593788534403,7.977049453656958e-09,0.9999999999721647,0.08,0.08689277446413537,3.180151705725636,0.9964591857774916,0.7252252037034049,0.8454402164375361,0.9196780833316109,0.005412578582763672,0.08262348175048828,1.3154368246306938e-12,0.9464947159422991,0.023108658367207456,0.010698883439673127,0.001429175798427736,0.00024199337679610346,6.289989139508499e-05,6.35899558088994e-06,0.0008663166827878726,0.1015625,0.00018478004435045205,0.15234375,0.5B,8192,0.05165891081207108,0.03655647802351359,0.023108658367207456,0.010698883439673127,0.001429175798427736,0.00024199337679610346,6.289989139508499e-05,0.0,164,23,0.1402439024390244,0.3902439024390244,0.0,17,0.6029411764705882,10,0.5125,6,0.4270833333333333,4,0.3203125
0,1,longdoc_8192,longdoc,8192,9.010913347279288,53.01408666868591,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,4764.469158053398,20.68033044785261,3.3940548844963845e-08,0.9999999987838804,0.08,0.3702151446175854,0.010082580358380049,0.9998773673570569,0.9999441230202819,0.9999890532139906,0.9999975810186452,0.04138636589050293,0.06837177276611328,1.0289188301415915e-71,0.999851985658108,4.487235227498923e-08,4.985380154010512e-10,1.9688439828750943e-13,5.276492400627308e-16,5.260201001467791e-16,5.260201001467791e-16,8.319082445594753e-12,0.1015625,8.665830770876356e-14,0.15234375,0.5B,8192,4.5009733015602016e-06,6.646816277228515e-07,4.487235227498923e-08,4.985380154010512e-10,1.9688439828750943e-13,5.276492400627308e-16,5.260201001467791e-16,0.0,164,30,0.18292682926829268,0.31097560975609756,0.0,25,0.41,17,0.3014705882352941,12,0.21354166666666666,8,0.16015625
0,2,longdoc_8192,longdoc,8192,9.010913347279288,58.51744351496158,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,3741.856638815254,4.833882909268141,0.04868115817048349,0.9918497678075925,0.08,0.2564317165523741,7.046537312609841,0.8559636792052485,0.08785883396044739,0.1448128236353373,0.21956489339249677,0.04161429405212402,0.10971057415008545,4.886962738576182e-08,0.28679055124914943,0.16705854663029557,0.07421104610380914,0.06508847075030698,0.06939307064490567,0.052216467722102054,0.025695303568991593,0.05221390255692235,0.1015625,0.06355486956858751,0.15234375,0.5B,8192,0.45378688015147406,0.3892750983357699,0.16705854663029557,0.07421104610380914,0.06508847075030698,0.06939307064490567,0.052216467722102054,0.0,164,63,0.38414634146341464,0.3597560975609756,0.0,27,0.37962962962962965,15,0.3416666666666667,9,0.2847222222222222,7,0.18303571428571427
0,3,longdoc_8192,longdoc,8192,9.010913347279288,57.7973698282626,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,2683.310875028372,2.5819261223077774,0.5873155634656572,0.8659267468222012,0.08,0.18654656741405584,7.7679380510248635,0.7738965485020747,0.03173101668820481,0.05231888245132587,0.08468082561381554,0.01823115348815918,0.04674887657165527,0.00023754094439211546,0.05536832104197706,0.1890075883674021,0.13911777928933264,0.07469110920828188,0.05775054476551826,0.04968815413549167,0.03389163868633112,0.04393761724820566,0.1015625,0.034540745175302395,0.15234375,0.5B,8192,0.29236136673347346,0.2433173322048459,0.1890075883674021,0.13911777928933264,0.07469110920828188,0.05775054476551826,0.04968815413549167,0.0,164,92,0.5609756097560976,0.14634146341463414,0.0,43,0.23837209302325582,29,0.17672413793103448,19,0.13486842105263158,15,0.08541666666666667
0,4,longdoc_8192,longdoc,8192,9.010913347279288,26.962105654156975,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,978.5625855680555,7.1415693908929825,0.012110174962519971,0.9985247275548175,0.08,0.15591621937168332,3.010817051971524,0.9981501338597674,0.6543286180001743,0.888623468564379,0.9825448867907414,0.04017370939254761,0.13316118717193604,2.8049258285058548e-21,0.3899926707749628,0.0001940358197254209,2.2049203159872306e-05,4.722894743385142e-07,1.1232572559912965e-08,7.566911352685993e-10,2.0625588325007328e-11,0.0013774227355456152,0.1015625,0.0002330108666862917,0.15234375,0.5B,8192,0.022186741942626712,0.003093811319217683,0.0001940358197254209,2.2049203159872306e-05,4.722894743385142e-07,1.1232572559912965e-08,7.566911352685993e-10,0.0,164,33,0.20121951219512196,0.24390243902439024,0.0,33,0.3106060606060606,26,0.1971153846153846,23,0.11141304347826086,17,0.07536764705882353
0,5,longdoc_8192,longdoc,8192,9.010913347279288,23.51644289742502,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,1259.558597534895,0.4560316205024719,0.9731816989750975,0.5479718484675894,0.04,0.24348197750932654,1.9743846274104413,0.9993304863276637,0.9311036133812441,0.9953912704912022,0.9997857167672765,0.04091334342956543,0.3304990530014038,1.0510160324878038e-28,0.180443949411613,2.524409849026293e-06,1.809369872106107e-07,1.9508720677260737e-09,2.6978570907021027e-11,1.1962970493743875e-12,5.665697298620015e-15,0.022324559751958833,0.1015625,0.0004068357346607458,0.15234375,0.5B,8192,0.0013567194047025984,5.818512789549174e-05,2.524409849026293e-06,1.809369872106107e-07,1.9508720677260737e-09,2.6978570907021027e-11,1.1962970493743875e-12,0.0,164,62,0.3780487804878049,0.036585365853658534,0.0,60,0.17083333333333334,49,0.10459183673469388,43,0.059593023255813955,31,0.04133064516129032
0,6,longdoc_8192,longdoc,8192,9.010913347279288,59.257505178943376,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,4025.506848014891,9.345588279888034,0.000935412490255205,0.9999105346798532,0.08,0.27342472043892324,4.619155770365937,0.9757925925711647,0.44683438907451256,0.5377882616805336,0.6348464661054575,0.04313385486602783,0.05322909355163574,3.748373700689139e-09,0.6803435347257814,0.1253300453161827,0.06968212951570292,0.03051175623680243,0.01573147725544772,0.00847880315418425,0.002385738942573939,0.018855787524110403,0.1015625,0.009910894264633142,0.15234375,0.5B,8192,0.21508099219818225,0.18330175551256564,0.1253300453161827,0.06968212951570292,0.03051175623680243,0.01573147725544772,0.00847880315418425,0.0,164,44,0.2682926829268293,0.3475609756097561,0.0,22,0.4659090909090909,14,0.36607142857142855,9,0.2847222222222222,5,0.25625
0,7,longdoc_8192,longdoc,8192,9.010913347279288,33.33210381187374,268.83023182520037,0.8287019510696774,270.4587273647494,0.21187064384609008,0.04517977568496138,0.30496422539709617,0.20348378453885885,1154.832640748471,13.895459197461605,1.3776023926029067e-05,0.9999990760263027,0.08,0.14875326466723338,1.3176997381340243,0.9996176484231831,0.9993043967352854,0.9999806090827575,0.9999983026026745,0.6567668914794922,0.10765218734741211,8.119139717287438e-31,0.37179787202816394,5.607184325313268e-08,1.7915968968372472e-09,9.478826672888335e-12,9.631702953132653e-14,4.380745614441026e-15,9.593046710185567e-16,1.2523452819407829e-06,0.1015625,1.5224357833524542e-09,0.15234375,0.5B,8192,7.596611648254718e-06,1.1542588745791886e-06,5.607184325313268e-08,1.7915968968372472e-09,9.478826672888335e-12,9.631702953132653e-14,4.380745614441026e-15,0.0,164,69,0.42073170731707316,0.12195121951219512,0.0,58,0.17672413793103448,42,0.12202380952380952,30,0.08541666666666667,21,0.06101190476190476
0,8,longdoc_8192,longdoc,8192,9.010913347279288,130.07153755051067,268.83023182520037,0.8287019510696774,270.4587273647494,0.21187064384609008,0.04517977568496138,0.30496422539709617,0.20348378453885885,2761.0354839777574,12.771571672521532,5.330828398931931e-05,0.9999962091326913,0.08,0.08071600671183403,3.32830707383362,0.9942727477653843,0.6939384061965375,0.8223178335439097,0.9000070107043324,0.15221500396728516,0.09880590438842773,0.018271326115007328,0.0013039741393773257,0.036518359749342484,0.02960039813678068,0.011622945012514327,0.004449329525105354,0.0023821724227810572,0.0008281664928600354,0.0224612415759618,0.1015625,0.01643900453814276,0.15234375,0.5B,8192,0.11803633702239967,0.05376047450905133,0.036518359749342484,0.02960039813678068,0.011622945012514327,0.004449329525105354,0.0023821724227810572,0.0,164,142,0.8658536585365854,0.006097560975609756,0.012195121951219513,82,0.125,47,0.10904255319148937,28,0.09151785714285714,17,0.07536764705882353
0,9,longdoc_8192,longdoc,8192,9.010913347279288,59.59024417471343,268.83023182520037,0.8287019510696774,270.4587273647494,0.21187064384609008,0.04517977568496138,0.30496422539709617,0.20348378453885885,360.5253183878958,33.363912750035524,7.301005496677055e-09,0.9999999999989964,0.08,0.025159778455291437,1.7849667505692763,0.9991978848420313,0.884948069372094,0.96457881195793,0.9904571193182377,0.2664830684661865,0.08772945404052734,1.2073592090076513e-13,0.9747574562676,0.0007847400280112255,0.0001230057151819871,3.2877334016072983e-06,2.0122788186797753e-07,3.303731647538341e-08,2.379778477037684e-09,4.4261918881464e-06,0.1015625,1.7137135426129018e-06,0.15234375,0.5B,8192,0.01796684095645847,0.004927016909569665,0.0007847400280112255,0.0001230057151819871,3.2877334016072983e-06,2.0122788186797753e-07,3.303731647538341e-08,0.0,164,30,0.18292682926829268,0.31097560975609756,0.0,21,0.4880952380952381,14,0.36607142857142855,10,0.25625,6,0.21354166666666666
