layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,model,ctx,orl2_0.0025,orl2_0.005,orl2_0.01,orl2_0.02,orl2_0.05,orl2_0.1,orl2_0.15,orl2_full,S,contig_runs,run_frac,recent_frac,sink_frac,nblocks_16,blockutil_16,nblocks_32,blockutil_32,nblocks_64,blockutil_64,nblocks_128,blockutil_128
0,0,longdoc_8192,longdoc,8192,9.010913347279288,15.5262678452578,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,5239.9016954842955,8.924784457311034,0.0013273557734627367,0.9998665318325791,0.08,0.4123445979802954,6.334065789299624,0.8916313754866255,0.20114457708226005,0.2931301810885576,0.40562871327221955,0.030689649211694814,0.02232678723646586,1.9154348630263435e-05,0.38651852952748783,0.1941853016773004,0.13703580040581678,0.06726268742845787,0.04408892397314818,0.03573473669215006,0.024011839905190645,0.10134670843256385,0.1015625,0.08093770752365399,0.15234375,1.5B,8192,0.2982421639229197,0.23969019339316516,0.1941853016773004,0.13703580040581678,0.06726268742845787,0.04408892397314818,0.03573473669215006,0.0,164,93,0.5670731707317073,0.27439024390243905,0.0,52,0.1971153846153846,37,0.13851351351351351,27,0.09490740740740741,17,0.07536764705882353
0,1,longdoc_8192,longdoc,8192,9.010913347279288,39.68273715778746,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,5119.747866563499,54.3219930306077,7.30091029287415e-09,0.9999999999989999,0.08,0.1658276898211137,0.00010787456937283767,0.9998779246516618,0.9999995383763756,0.9999999015830999,0.9999999790751588,0.011020389361249272,0.38949529577269004,2.340593661670027e-26,0.9999977831856687,1.4000630036429685e-09,9.342827046520297e-11,1.6386904536537018e-12,4.7038363664842e-14,4.6663298350956536e-15,1.6113732965845662e-15,2.178404242355008e-08,0.1015625,5.3319970455279e-09,0.15234375,1.5B,8192,4.756959432416066e-08,1.0603050486283604e-08,1.4000630036429685e-09,9.342827046520297e-11,1.6386904536537018e-12,4.7038363664842e-14,4.6663298350956536e-15,0.0,164,106,0.6463414634146342,0.10975609756097561,0.0,87,0.11781609195402298,59,0.08686440677966102,39,0.06570512820512821,23,0.05570652173913043
0,2,longdoc_8192,longdoc,8192,9.010913347279288,13.5313461160715,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,755.9440977685153,26.84232096374035,7.3601961267677754e-09,0.9999999999967994,0.08,0.07250093388436624,2.663702975889174,0.9951267087103701,0.8308819885569976,0.8801814574298993,0.9193765993255981,0.30194760916477037,0.013371635599114029,4.1533502235720415e-06,0.925391159475222,0.023880167706762833,0.014169712120046977,0.00552563797364043,0.001887760789343733,0.0008106067951314618,0.00019607535345554194,0.005273046943023878,0.1015625,0.002530222635615304,0.15234375,1.5B,8192,0.060138830179889115,0.03845731360606054,0.023880167706762833,0.014169712120046977,0.00552563797364043,0.001887760789343733,0.0008106067951314618,0.0,164,68,0.4146341463414634,0.34146341463414637,0.0,40,0.25625,27,0.18981481481481483,17,0.15073529411764705,10,0.128125
0,3,longdoc_8192,longdoc,8192,9.010913347279288,77.77234663722784,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,24751.73118972499,77.03460767585784,7.300910292874082e-09,0.9999999999989999,0.08,0.3948622614069517,2.675674216163146e-07,0.999877929687077,0.9999999999964932,0.9999999999987932,0.9999999999989913,0.5030813791477158,0.38120366197154,2.209158643826808e-42,0.999999998485877,3.514135013831353e-16,3.510770745459795e-16,3.510770745459795e-16,3.510770745459795e-16,5.135883223200563e-16,3.510770745459795e-16,1.2644378579943484e-12,0.1015625,1.26419475111988e-12,0.15234375,1.5B,8192,6.053602994150395e-14,1.830861486342378e-15,3.514135013831353e-16,3.510770745459795e-16,3.510770745459795e-16,3.510770745459795e-16,5.135883223200563e-16,0.0,164,98,0.5975609756097561,0.12195121951219512,0.0,73,0.1404109589041096,53,0.09669811320754718,37,0.06925675675675676,24,0.053385416666666664
0,4,longdoc_8192,longdoc,8192,9.010913347279288,16.859631516111108,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,1665.9294523717836,17.594187633134425,4.3222293407194665e-07,0.9999999771460283,0.08,0.12231339547017916,5.985054630956956,0.915507067758542,0.2587758701103656,0.3552965221154171,0.4554513153736513,0.058913918519749586,0.16646631174543813,0.0003517937179705994,0.5038090941041538,0.09577480127237963,0.06546072723517973,0.03878883131311543,0.02405278616146918,0.01612696847074382,0.00951753417456765,0.04597262480884312,0.1015625,0.03501694273686484,0.15234375,1.5B,8192,0.20895078058477703,0.1301389554978081,0.09577480127237963,0.06546072723517973,0.03878883131311543,0.02405278616146918,0.01612696847074382,0.0,164,89,0.5426829268292683,0.3170731707317073,0.0,42,0.24404761904761904,26,0.1971153846153846,17,0.15073529411764705,11,0.11647727272727272
0,5,longdoc_8192,longdoc,8192,9.010913347279288,16.512721911808306,821.1923452768801,1.3497879432340927,825.35635625785,4.7079149128699855,1.2031104511887303,6.690606725864675,0.043905619732733644,1925.0973286735825,27.227185789030045,7.341500752770193e-09,0.9999999999975024,0.08,0.14752808053519842,1.4771242894536494,0.9987525929125731,0.9391650852985887,0.9618877584887288,0.9768672310511274,0.02259406147629761,0.02612655743737946,1.0391172094342005e-06,0.9735664977536659,0.008133192008182737,0.004171158792757512,0.0011522330274534194,0.0002582835594104298,8.747119260637295e-05,1.5697209541253227e-05,0.002232453769659658,0.1015625,0.0009360339365928361,0.15234375,1.5B,8192,0.02181792656797342,0.01365302442420611,0.008133192008182737,0.004171158792757512,0.0011522330274534194,0.0002582835594104298,8.747119260637295e-05,0.0,164,90,0.5487804878048781,0.25609756097560976,0.0,52,0.1971153846153846,34,0.15073529411764705,24,0.10677083333333333,15,0.08541666666666667
0,6,longdoc_8192,longdoc,8192,9.010913347279288,34.66518004986498,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,-5283.022177219391,14.102167390286922,1.1346148773626535e-05,0.9999992492055173,0.08,-0.19679094276975148,0.001851670839197081,0.9998775636955833,0.9999468637880018,0.999973457528007,0.999990494535491,0.13702100608912815,0.12998003787060952,1.439922754535452e-25,0.9998667409229453,1.3634531885512285e-06,2.3666680262528608e-07,6.323970713331998e-09,2.0277596568942264e-10,1.135469548516609e-11,1.3448840579202354e-13,4.2563269226737235e-06,0.1015625,2.0075827621715344e-07,0.15234375,1.5B,8192,1.9166855364003127e-05,5.126742401415549e-06,1.3634531885512285e-06,2.3666680262528608e-07,6.323970713331998e-09,2.0277596568942264e-10,1.135469548516609e-11,0.0,164,101,0.6158536585365854,0.10365853658536585,0.0,70,0.14642857142857144,45,0.11388888888888889,27,0.09490740740740741,16,0.080078125
0,7,longdoc_8192,longdoc,8192,9.010913347279288,19.054044392811623,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,7501.503987520933,19.183618746697903,1.0351905503696541e-07,0.9999999952498628,0.08,0.5440804025533122,0.11562769337462489,0.9995969827176987,0.9957117333646529,0.9961365660307748,0.9967175801702141,0.03825905461678758,0.035199530589693495,5.867487088083633e-07,0.9957682507749256,0.0021526841877570944,0.0014708352991434088,0.0007042399001411658,0.0003175968982662876,0.0001726690721977265,6.259751927092651e-05,0.0018953115005065045,0.1015625,0.0012134719103414312,0.15234375,1.5B,8192,0.0034627573037953495,0.0028669505405661522,0.0021526841877570944,0.0014708352991434088,0.0007042399001411658,0.0003175968982662876,0.0001726690721977265,0.0,164,100,0.6097560975609756,0.15853658536585366,0.0,83,0.12349397590361445,64,0.080078125,48,0.053385416666666664,31,0.04133064516129032
0,8,longdoc_8192,longdoc,8192,9.010913347279288,16.21130909045743,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,2623.8348544118926,26.241295830346644,7.413812572983073e-09,0.9999999999947657,0.08,0.230667938745947,0.985781908237402,0.9980601359648202,0.9472135000663191,0.9616794513961208,0.9717962663964165,0.1477224281008489,0.13230258210467127,5.3755919725422145e-06,0.9447719386942703,0.01670360650987591,0.01069274295263254,0.004408426320824437,0.001543952371577954,0.0006249659519910966,0.00012094664614306454,0.013910433946720027,0.1015625,0.011144474123699271,0.15234375,1.5B,8192,0.033461802019442266,0.024038145998554823,0.01670360650987591,0.01069274295263254,0.004408426320824437,0.001543952371577954,0.0006249659519910966,0.0,164,127,0.774390243902439,0.1402439024390244,0.0,102,0.10049019607843138,77,0.06655844155844155,54,0.047453703703703706,34,0.03768382352941176
0,9,longdoc_8192,longdoc,8192,9.010913347279288,11.154458278242371,736.0930180859236,0.7492261528150982,738.5882225507672,4.122391453955142,0.4267862209105323,5.5174707695973595,0.13185093660458305,460.8021294735372,15.76016629487276,2.457905187610109e-06,0.9999998544209835,0.08,0.05967484810504875,6.117187584047116,0.9170859090801395,0.20937778588408013,0.3074302153282821,0.4134889535050743,0.0016406925188334753,0.22637456925193788,1.6522474600471904e-05,0.20539241762787236,0.392770988492055,0.2769446214871936,0.15544082956227945,0.0913249204484733,0.06279969009583473,0.03352549144688643,0.10345992371605611,0.1015625,0.10620415946854021,0.15234375,1.5B,8192,0.6888545492734265,0.5409538830286852,0.392770988492055,0.2769446214871936,0.15544082956227945,0.0913249204484733,0.06279969009583473,0.0,164,103,0.6280487804878049,0.2682926829268293,0.0,82,0.125,71,0.0721830985915493,56,0.04575892857142857,42,0.03050595238095238
