layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15,brl2_block_oracle_16_0.0025,brl2_centroid_ub_16_0.0025,brl2_maxsketch_16_0.0025,brl2_block_oracle_16_0.005,brl2_centroid_ub_16_0.005,brl2_maxsketch_16_0.005,brl2_block_oracle_16_0.01,brl2_centroid_ub_16_0.01,brl2_maxsketch_16_0.01,brl2_block_oracle_16_0.02,brl2_centroid_ub_16_0.02,brl2_maxsketch_16_0.02,brl2_block_oracle_16_0.05,brl2_centroid_ub_16_0.05,brl2_maxsketch_16_0.05,brl2_block_oracle_16_0.1,brl2_centroid_ub_16_0.1,brl2_maxsketch_16_0.1,brl2_block_oracle_16_0.15,brl2_centroid_ub_16_0.15,brl2_maxsketch_16_0.15,brl2_block_oracle_32_0.0025,brl2_centroid_ub_32_0.0025,brl2_maxsketch_32_0.0025,brl2_block_oracle_32_0.005,brl2_centroid_ub_32_0.005,brl2_maxsketch_32_0.005,brl2_block_oracle_32_0.01,brl2_centroid_ub_32_0.01,brl2_maxsketch_32_0.01,brl2_block_oracle_32_0.02,brl2_centroid_ub_32_0.02,brl2_maxsketch_32_0.02,brl2_block_oracle_32_0.05,brl2_centroid_ub_32_0.05,brl2_maxsketch_32_0.05,brl2_block_oracle_32_0.1,brl2_centroid_ub_32_0.1,brl2_maxsketch_32_0.1,brl2_block_oracle_32_0.15,brl2_centroid_ub_32_0.15,brl2_maxsketch_32_0.15,model,ctx
0,0,longdoc_8192,longdoc,8192,9.010913347279288,59.96074967693522,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,1283.274035334587,24.34593788534403,7.977049453656958e-09,0.9999999999721647,0.08,0.08689277446413537,3.180151705725636,0.9964591857774916,0.7252252037034049,0.8454402164375361,0.9196780833316109,0.005412578582763672,0.08262348175048828,1.3154368246306938e-12,0.9464947159422991,0.023108658367207456,0.010698883439673127,0.001429175798427736,0.00024199337679610346,6.289989139508499e-05,6.35899558088994e-06,0.0008663166827878726,0.1015625,0.00018478004435045205,0.15234375,0.06823782058302655,0.7803500603263547,0.8297287150486578,0.028004559149830032,0.060276630697350196,1.017729067003655,0.02197650352034575,0.020327000478075712,1.106785872927532,0.01492925942558697,0.019599557235984208,1.1541862134938994,0.002540019018578168,0.012159117404496461,1.2993363650673202,0.0005195979301781641,0.003702187221108271,0.8470180038905228,0.00013756264131553343,0.0005523549766825387,0.8714299260237431,0.02656335522479523,0.9326251701147534,0.9111194018655479,0.02656335522479523,0.9326251701147534,0.9111194018655479,0.02799873872821396,0.02900478578150421,0.9800810783208612,0.014929259425587075,0.027283061531269543,1.1377737373398635,0.0035281872468983424,0.009681660633896716,1.205890884954423,0.0005422395100242313,0.001840304735013368,1.154004583309823,0.0001717143467263207,0.0013315921335946199,0.9023528551931023,0.5B,8192
0,1,longdoc_8192,longdoc,8192,9.010913347279288,53.01408666868591,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,4764.469158053398,20.68033044785261,3.3940548844963845e-08,0.9999999987838804,0.08,0.3702151446175854,0.010082580358380049,0.9998773673570569,0.9999441230202819,0.9999890532139906,0.9999975810186452,0.04138636589050293,0.06837177276611328,1.0289188301415915e-71,0.999851985658108,4.487235227498923e-08,4.985380154010512e-10,1.9688439828750943e-13,5.276492400627308e-16,5.260201001467791e-16,5.260201001467791e-16,8.319082445594753e-12,0.1015625,8.665830770876356e-14,0.15234375,0.00022532565630819718,0.8173532268016056,0.8169223355180596,7.1473073930468945e-06,0.00014233706741766496,0.00022491801533076154,2.5202214005247925e-06,4.335556455837897e-06,0.00022311481604599513,1.826300659343095e-07,1.2676120787261708e-06,0.00022247778035399847,8.528755988804763e-11,4.4457291644406586e-10,1.3217598725340277e-06,7.052745389727744e-14,6.6449760331478574e-12,2.802867093258529e-07,7.945673017438943e-16,5.434267792718984e-14,2.8024006848842763e-07,0.00022377252279054966,0.9349390554863115,0.8422376985361987,0.00022377252279054966,0.9349390554863115,0.8422376985361987,4.872175360378824e-06,0.00014106386667736993,0.00022157361967296976,6.855211659683148e-07,1.864390249451294e-06,0.00022040486690724561,2.5704227784782923e-10,5.732748897298897e-10,6.510994703182534e-07,5.554830280635936e-13,8.846288274456984e-12,2.802867073129384e-07,1.482857690429594e-14,2.7450492616389864e-12,2.8028670080873956e-07,0.5B,8192
0,2,longdoc_8192,longdoc,8192,9.010913347279288,58.51744351496158,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,3741.856638815254,4.833882909268141,0.04868115817048349,0.9918497678075925,0.08,0.2564317165523741,7.046537312609841,0.8559636792052485,0.08785883396044739,0.1448128236353373,0.21956489339249677,0.04161429405212402,0.10971057415008545,4.886962738576182e-08,0.28679055124914943,0.16705854663029557,0.07421104610380914,0.06508847075030698,0.06939307064490567,0.052216467722102054,0.025695303568991593,0.05221390255692235,0.1015625,0.06355486956858751,0.15234375,0.4907026646239176,0.19876316217589682,0.9749816882506424,0.3805021798784029,0.15093317571867546,1.0647040323023405,0.30521431828274154,0.13164741440792735,1.0119793263447714,0.24063296565870645,0.10554334812006878,0.36234188038920606,0.06367041664737245,0.07313343635576908,0.21017793085890019,0.02662837541149027,0.14145477631956838,0.3251037332058588,0.009964773056397272,0.11198275755673194,0.4744234426999821,0.4263664633346793,0.16802142729575678,0.8286006574974037,0.4263664633346793,0.16802142729575678,0.8286006574974037,0.2926991863743402,0.1399159716940284,0.9379934741124882,0.24063296565870648,0.17251131063111044,0.8863244985918981,0.0666549208936019,0.08099437126138131,0.26269404037212724,0.025249919867498034,0.15769249100323793,0.3977077120696977,0.01067702689420096,0.10684154680110548,0.5091954670840086,0.5B,8192
0,3,longdoc_8192,longdoc,8192,9.010913347279288,57.7973698282626,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,2683.310875028372,2.5819261223077774,0.5873155634656572,0.8659267468222012,0.08,0.18654656741405584,7.7679380510248635,0.7738965485020747,0.03173101668820481,0.05231888245132587,0.08468082561381554,0.01823115348815918,0.04674887657165527,0.00023754094439211546,0.05536832104197706,0.1890075883674021,0.13911777928933264,0.07469110920828188,0.05775054476551826,0.04968815413549167,0.03389163868633112,0.04393761724820566,0.1015625,0.034540745175302395,0.15234375,0.22654513154051711,0.33547344615145447,0.22609609794593796,0.16719026094139194,0.23452905413694786,0.14218096073081812,0.15048461383391784,0.15135850070091592,0.1072088634005825,0.08432147903102584,0.12164506952314338,0.07053868299821665,0.0494842624577117,0.05451469236777443,0.04033782991969895,0.025306660713710256,0.04908791301452416,0.03568281332989545,0.01339159577623639,0.05128545938779235,0.04024861379156794,0.15573345870679,0.25324532233554886,0.1446752402397541,0.15573345870679,0.25324532233554886,0.1446752402397541,0.15297530982156393,0.09883148141776575,0.09120873615740312,0.09541604718708903,0.08758146385180744,0.07622178322828582,0.05944348494816455,0.05991635245253533,0.030429153781331757,0.023645627087768437,0.03761213732706624,0.03725026706990874,0.01668524996912418,0.022642360345051293,0.03802731198787486,0.5B,8192
0,4,longdoc_8192,longdoc,8192,9.010913347279288,26.962105654156975,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,978.5625855680555,7.1415693908929825,0.012110174962519971,0.9985247275548175,0.08,0.15591621937168332,3.010817051971524,0.9981501338597674,0.6543286180001743,0.888623468564379,0.9825448867907414,0.04017370939254761,0.13316118717193604,2.8049258285058548e-21,0.3899926707749628,0.0001940358197254209,2.2049203159872306e-05,4.722894743385142e-07,1.1232572559912965e-08,7.566911352685993e-10,2.0625588325007328e-11,0.0013774227355456152,0.1015625,0.0002330108666862917,0.15234375,0.4535819620217448,0.4535819620217448,0.8985618075152227,0.18433326187144491,0.2707849591300982,0.8980968076764116,0.028116995031488557,0.26106479092963597,0.9555171922298586,0.0016731882495911088,0.007080239046980206,0.9290574774058137,4.071915050143218e-05,0.0002496719919803672,0.7128191141389728,7.352423327303228e-07,5.106920312616284e-05,0.5993388442301996,1.5519904376719444e-07,3.99935291448964e-06,0.6029391676757704,0.4534069697282313,0.4534069697282313,0.6428379310650245,0.4534069697282313,0.4534069697282313,0.6428379310650245,0.1843613033081812,0.1664435724635192,0.642771579115124,0.018459089831372965,0.018459089831373066,0.7182514345554112,0.0001634402446750307,0.005269074636333772,0.7125258400850017,9.513166608331474e-06,0.00019332108235646894,0.7103305015432808,1.0028699027092049e-06,5.404412177843135e-05,0.7102275646648278,0.5B,8192
0,5,longdoc_8192,longdoc,8192,9.010913347279288,23.51644289742502,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,1259.558597534895,0.4560316205024719,0.9731816989750975,0.5479718484675894,0.04,0.24348197750932654,1.9743846274104413,0.9993304863276637,0.9311036133812441,0.9953912704912022,0.9997857167672765,0.04091334342956543,0.3304990530014038,1.0510160324878038e-28,0.180443949411613,2.524409849026293e-06,1.809369872106107e-07,1.9508720677260737e-09,2.6978570907021027e-11,1.1962970493743875e-12,5.665697298620015e-15,0.022324559751958833,0.1015625,0.0004068357346607458,0.15234375,0.43450077396740333,0.4490464522278436,0.836843674434454,0.07079370767423343,0.36711286841279217,0.7407472277638026,0.024929273174376418,0.32843359660305327,0.6042376520529944,0.0003508050099609879,0.2817713720454309,0.45598685742151895,2.3679862794871057e-06,0.00015166575305396984,0.6513933212797026,1.4602931077113086e-07,4.511622687013283e-05,0.6497269625580391,7.793098704725745e-09,2.2349721974431034e-05,0.5337426901279808,0.4093828085953862,0.4490461761028252,0.8339115973377959,0.4093828085953862,0.4490461761028252,0.8339115973377959,0.06437575510307167,0.18845373642485658,0.7160301174695282,0.005914635722757523,0.024908816178981084,0.5669887943197837,7.363749418501164e-05,0.022519196759359133,0.6002275361391606,1.1085574814745122e-06,0.0001076819802447674,0.5970528965813166,1.413663654749491e-07,6.97003888706458e-05,0.5878263674243648,0.5B,8192
0,6,longdoc_8192,longdoc,8192,9.010913347279288,59.257505178943376,250.40006756709548,0.33554494368820453,251.37355041619455,0.2038537054531268,0.051987390641282875,0.3972160155901852,0.05972635737877896,4025.506848014891,9.345588279888034,0.000935412490255205,0.9999105346798532,0.08,0.27342472043892324,4.619155770365937,0.9757925925711647,0.44683438907451256,0.5377882616805336,0.6348464661054575,0.04313385486602783,0.05322909355163574,3.748373700689139e-09,0.6803435347257814,0.1253300453161827,0.06968212951570292,0.03051175623680243,0.01573147725544772,0.00847880315418425,0.002385738942573939,0.018855787524110403,0.1015625,0.009910894264633142,0.15234375,0.21458359249099637,0.3347139455329801,0.2920627247867231,0.1249985143137792,0.24628897478382591,0.8357140495263705,0.0924493892260228,0.24462757189085074,0.8450117007109259,0.050106876770640574,0.10310558641357451,0.7148918024706618,0.02649439745840537,0.051049875370776515,0.2609324145585495,0.017865680112513955,0.022441882240806857,0.11926791059423926,0.011072875329244922,0.015775515148062413,0.06620935778102177,0.15169404951520604,0.23814638128477872,0.22612913489669645,0.15169404951520604,0.23814638128477872,0.22612913489669645,0.08115040169761494,0.21900237194474517,0.6621115176265384,0.04791008082477342,0.21880360029070625,0.6807450318073853,0.026981056451713056,0.05462869508593285,0.24231251425480096,0.018721111742313834,0.02866614073902419,0.21226005200742543,0.011274970780473592,0.017725115070390665,0.07177166658425442,0.5B,8192
0,7,longdoc_8192,longdoc,8192,9.010913347279288,33.33210381187374,268.83023182520037,0.8287019510696774,270.4587273647494,0.21187064384609008,0.04517977568496138,0.30496422539709617,0.20348378453885885,1154.832640748471,13.895459197461605,1.3776023926029067e-05,0.9999990760263027,0.08,0.14875326466723338,1.3176997381340243,0.9996176484231831,0.9993043967352854,0.9999806090827575,0.9999983026026745,0.6567668914794922,0.10765218734741211,8.119139717287438e-31,0.37179787202816394,5.607184325313268e-08,1.7915968968372472e-09,9.478826672888335e-12,9.631702953132653e-14,4.380745614441026e-15,9.593046710185567e-16,1.2523452819407829e-06,0.1015625,1.5224357833524542e-09,0.15234375,0.0012224874191797887,2.375890230268377,2.924227661216155,0.0012210519917978783,0.002048999411362893,2.92294032377049,0.0012212769537107277,0.002048883044823114,2.385223981356697,2.5869001050603833e-06,0.0006006572683289992,0.001187173901694534,8.393635372421907e-08,1.3698577544034927e-06,0.001187154757129144,1.0550737087739942e-09,1.816814607641693e-07,0.23024350941527413,6.768789348380061e-11,2.1195679224170346e-07,0.2302943502691451,0.0012214800572822896,0.001222979398861068,2.9242251928092085,0.0012214800572822896,0.001222979398861068,2.9242251928092085,0.0012204104937669606,0.0012192561790609802,0.05592099163422413,0.001220689397738751,0.00011276885195350141,0.06450710772895081,1.2724191268952653e-06,1.0264278676087624e-06,0.0011871730683076435,1.928124463813325e-08,1.24179193653783e-06,0.22982803733389864,6.619752188466472e-10,2.6177920466185668e-08,0.22983348737277315,0.5B,8192
0,8,longdoc_8192,longdoc,8192,9.010913347279288,130.07153755051067,268.83023182520037,0.8287019510696774,270.4587273647494,0.21187064384609008,0.04517977568496138,0.30496422539709617,0.20348378453885885,2761.0354839777574,12.771571672521532,5.330828398931931e-05,0.9999962091326913,0.08,0.08071600671183403,3.32830707383362,0.9942727477653843,0.6939384061965375,0.8223178335439097,0.9000070107043324,0.15221500396728516,0.09880590438842773,0.018271326115007328,0.0013039741393773257,0.036518359749342484,0.02960039813678068,0.011622945012514327,0.004449329525105354,0.0023821724227810572,0.0008281664928600354,0.0224612415759618,0.1015625,0.01643900453814276,0.15234375,0.5991778984228847,0.3767188481949553,0.6510857070332423,0.15266092850221383,0.3900425682468613,2.213436551617014,0.08069269435505959,0.388701910961518,2.16288824202058,0.03834275583438098,0.38538577714989664,1.8214529884750783,0.023870899535260975,0.3153148387675459,0.6425881142458691,0.014553813247728538,0.32109077445382844,0.4868846968105784,0.009294274792054028,0.3185169353555664,0.47256986902703163,0.3900442351253572,0.3900442351253572,0.613944246101996,0.3900442351253572,0.3900442351253572,0.613944246101996,0.07132845858030427,0.38550220759908904,1.9104607523360928,0.038342755834380966,0.38508704453876097,1.8723152022051526,0.02395941070853576,0.11545080151658683,1.920025418007048,0.014872577774138761,0.08697674919204224,0.48553252093287125,0.009601754513284868,0.08657065092421308,0.4196061023697133,0.5B,8192
0,9,longdoc_8192,longdoc,8192,9.010913347279288,59.59024417471343,268.83023182520037,0.8287019510696774,270.4587273647494,0.21187064384609008,0.04517977568496138,0.30496422539709617,0.20348378453885885,360.5253183878958,33.363912750035524,7.301005496677055e-09,0.9999999999989964,0.08,0.025159778455291437,1.7849667505692763,0.9991978848420313,0.884948069372094,0.96457881195793,0.9904571193182377,0.2664830684661865,0.08772945404052734,1.2073592090076513e-13,0.9747574562676,0.0007847400280112255,0.0001230057151819871,3.2877334016072983e-06,2.0122788186797753e-07,3.303731647538341e-08,2.379778477037684e-09,4.4261918881464e-06,0.1015625,1.7137135426129018e-06,0.15234375,0.05325499317889651,1.3430418873736145,1.4884240782469877,0.014888588319052971,0.9743619437234109,1.319169047842479,0.0030704107989853557,0.8886800063625495,1.219919056360455,0.00031098420989373205,0.8225752386308766,0.8479317948356258,1.3947713071884412e-05,0.00017180425280498724,0.8452461564569084,1.2950074172348414e-06,0.00015599147080300524,0.9217458359197792,2.342379670593338e-07,7.51246266591388e-05,0.9425843672471749,0.02123942722728128,1.3390122962721878,1.3817790985601714,0.02123942722728128,1.3390122962721878,1.3817790985601714,0.002529321108810908,0.014241339772881882,1.3190940386323085,0.0004901054768970677,0.014204500384740765,1.1445336065826703,3.455307905721955e-05,0.00039537590335091024,0.8381075821404117,2.400408859366907e-06,0.00029326021478028437,0.8348433030048606,6.150323888104239e-07,4.88089692520147e-06,0.8602733613450819,0.5B,8192
