regime,policy,block_size,budget,rl2_med,rl2_p90,read_ratio,pass10,mass,support,over_read,n,model,ctx
agent,centroid,32,0.0025,0.6019669361687392,1.8477369532426078,0.00390625,0.07738095238095238,0.3534937717019378,0.4034863945578231,1.5238095238095237,336,1.5B,8192
agent,centroid,32,0.005,0.6019669361687392,1.8477369532426078,0.00390625,0.07738095238095238,0.3534937717019378,0.3118466898954704,0.7804878048780488,336,1.5B,8192
agent,centroid,32,0.01,0.343953149819627,1.1421959464850986,0.01171875,0.14285714285714285,0.5345240640434178,0.4481344367015098,1.170731707317073,336,1.5B,8192
agent,centroid,32,0.02,0.26320142863318385,1.0978381675283475,0.01953125,0.21726190476190477,0.6023264866155874,0.4292065911730546,0.975609756097561,336,1.5B,8192
agent,centroid,32,0.05,0.13803448152402506,0.543975809242313,0.05078125,0.40773809523809523,0.738332922075528,0.4690258420441347,1.0146341463414634,336,1.5B,8192
agent,centroid,32,0.1,0.06950663846809695,0.3101328452178384,0.1015625,0.5922619047619048,0.8258183414494421,0.5140062427409988,1.0146341463414634,336,1.5B,8192
agent,centroid,32,0.15,0.05109641983358116,0.2553460636592112,0.1484375,0.6875,0.8592176205801068,0.5450642217830989,0.9894222945484134,336,1.5B,8192
agent,centroid,64,0.0025,0.48516501898168574,1.5797640130767232,0.0078125,0.11011904761904762,0.4334773852497504,0.5004251700680272,3.0476190476190474,336,1.5B,8192
agent,centroid,64,0.005,0.48516501898168574,1.5797640130767232,0.0078125,0.11011904761904762,0.4334773852497504,0.42704703832752616,1.5609756097560976,336,1.5B,8192
agent,centroid,64,0.01,0.48516501898168574,1.5797640130767232,0.0078125,0.11011904761904762,0.4334773852497504,0.3277439024390244,0.7804878048780488,336,1.5B,8192
agent,centroid,64,0.02,0.272226836248522,1.0081829740153665,0.0234375,0.23214285714285715,0.606621213932499,0.4320557491289198,1.170731707317073,336,1.5B,8192
agent,centroid,64,0.05,0.16134922987422856,0.6295408423828324,0.046875,0.36904761904761907,0.710577056133202,0.41572299651567945,0.9365853658536585,336,1.5B,8192
agent,centroid,64,0.1,0.07645371373266412,0.33826960427899233,0.1015625,0.5416666666666666,0.8096028206252311,0.47468423344947736,1.0146341463414634,336,1.5B,8192
agent,centroid,64,0.15,0.05705885704857212,0.2683395554684094,0.1484375,0.6547619047619048,0.847708584597103,0.5028405788678368,0.9894222945484134,336,1.5B,8192
agent,centroid,128,0.0025,0.37647098517371813,1.5493092466772054,0.015625,0.1488095238095238,0.48430252838086524,0.6139455782312925,6.095238095238095,336,1.5B,8192
agent,centroid,128,0.005,0.37647098517371813,1.5493092466772054,0.015625,0.1488095238095238,0.48430252838086524,0.5493612078977933,3.1219512195121952,336,1.5B,8192
agent,centroid,128,0.01,0.37647098517371813,1.5493092466772054,0.015625,0.1488095238095238,0.48430252838086524,0.4529253774680604,1.5609756097560976,336,1.5B,8192
agent,centroid,128,0.02,0.37647098517371813,1.5493092466772054,0.015625,0.1488095238095238,0.48430252838086524,0.3323352206736353,0.7804878048780488,336,1.5B,8192
agent,centroid,128,0.05,0.17763028257869512,0.7208265945399063,0.046875,0.3333333333333333,0.6923290618444243,0.401219512195122,0.9365853658536585,336,1.5B,8192
agent,centroid,128,0.1,0.10524207050086853,0.3934495985031866,0.09375,0.4880952380952381,0.786694900176937,0.4344875145180024,0.9365853658536585,336,1.5B,8192
agent,centroid,128,0.15,0.06082363670669909,0.2833701910609221,0.15625,0.625,0.842724840431085,0.49795129605951416,1.0414971521562246,336,1.5B,8192
agent,centroid,256,0.0025,0.3512495106002589,1.5534621261592574,0.03125,0.17857142857142858,0.5063560340127802,0.6856575963718821,12.19047619047619,336,1.5B,8192
agent,centroid,256,0.005,0.3512495106002589,1.5534621261592574,0.03125,0.17857142857142858,0.5063560340127802,0.6395905923344948,6.2439024390243905,336,1.5B,8192
agent,centroid,256,0.01,0.3512495106002589,1.5534621261592574,0.03125,0.17857142857142858,0.5063560340127802,0.560503774680604,3.1219512195121952,336,1.5B,8192
agent,centroid,256,0.02,0.3512495106002589,1.5534621261592574,0.03125,0.17857142857142858,0.5063560340127802,0.4492051393728223,1.5609756097560976,336,1.5B,8192
agent,centroid,256,0.05,0.18022167742494066,0.9203153068415364,0.0625,0.3392857142857143,0.6779420975988157,0.4356416957026713,1.248780487804878,336,1.5B,8192
agent,centroid,256,0.1,0.12267607210626666,0.5224089455999994,0.09375,0.4255952380952381,0.7505506456407475,0.4107723577235773,0.9365853658536585,336,1.5B,8192
agent,centroid,256,0.15,0.08998588158322021,0.33217385914173503,0.15625,0.5386904761904762,0.8159955783653507,0.47210759812468517,1.0414971521562246,336,1.5B,8192
agent,centroid_ub,16,0.0025,1.0460352760005902,2.358701824042055,0.001953125,0.03869047619047619,0.1599087712738203,0.149234693877551,0.7619047619047619,336,1.5B,8192
agent,centroid_ub,16,0.005,0.7745088444478129,1.9486050806167112,0.005859375,0.08333333333333333,0.29028551204354563,0.2290940766550523,1.170731707317073,336,1.5B,8192
agent,centroid_ub,16,0.01,0.5409126024844978,1.5965916465581502,0.009765625,0.11607142857142858,0.37124053761567855,0.24016405342624858,0.975609756097561,336,1.5B,8192
agent,centroid_ub,16,0.02,0.38018849595302806,1.1559539911893069,0.01953125,0.16964285714285715,0.49142654516987755,0.2804515098722416,0.975609756097561,336,1.5B,8192
agent,centroid_ub,16,0.05,0.22617287802744954,0.7858229162664288,0.05078125,0.30952380952380953,0.6347527094898998,0.347147212543554,1.0146341463414634,336,1.5B,8192
agent,centroid_ub,16,0.1,0.10904300035241618,0.5138007405054206,0.099609375,0.4732142857142857,0.7466300277125589,0.40962180603948894,0.9951219512195122,336,1.5B,8192
agent,centroid_ub,16,0.15,0.07767683003350168,0.35705943826524733,0.150390625,0.5625,0.8113043276488658,0.46354227207563253,1.0024410089503661,336,1.5B,8192
agent,centroid_ub,32,0.0025,0.8409253370779461,1.8488499857679344,0.00390625,0.05952380952380952,0.2406732219759426,0.2328514739229025,1.5238095238095237,336,1.5B,8192
agent,centroid_ub,32,0.005,0.8409253370779461,1.8488499857679344,0.00390625,0.05952380952380952,0.2406732219759426,0.18103948896631822,0.7804878048780488,336,1.5B,8192
agent,centroid_ub,32,0.01,0.44968306239642764,1.2294021162986384,0.01171875,0.12797619047619047,0.42015123730684306,0.2809233449477352,1.170731707317073,336,1.5B,8192
agent,centroid_ub,32,0.02,0.3311409048600045,1.0287634855189127,0.01953125,0.17559523809523808,0.503246268710931,0.28676684088269455,0.975609756097561,336,1.5B,8192
agent,centroid_ub,32,0.05,0.17725043889492664,0.753417043902258,0.05078125,0.34523809523809523,0.6637213258253019,0.35599593495934956,1.0146341463414634,336,1.5B,8192
agent,centroid_ub,32,0.1,0.10901715890890476,0.47485940298739493,0.1015625,0.4791666666666667,0.7572547563000993,0.4145869628339141,1.0146341463414634,336,1.5B,8192
agent,centroid_ub,32,0.15,0.07854543214229101,0.3619587591286693,0.1484375,0.5684523809523809,0.8031205421112255,0.45402039986051373,0.9894222945484134,336,1.5B,8192
agent,centroid_ub,64,0.0025,0.751400233789405,1.4978676548528864,0.0078125,0.10119047619047619,0.3436888728523265,0.35090702947845803,3.0476190476190474,336,1.5B,8192
agent,centroid_ub,64,0.005,0.751400233789405,1.4978676548528864,0.0078125,0.10119047619047619,0.3436888728523265,0.29718350754936124,1.5609756097560976,336,1.5B,8192
agent,centroid_ub,64,0.01,0.751400233789405,1.4978676548528864,0.0078125,0.10119047619047619,0.3436888728523265,0.2262993612078978,0.7804878048780488,336,1.5B,8192
agent,centroid_ub,64,0.02,0.3323240226333931,1.1153630094452005,0.0234375,0.18452380952380953,0.5308154828128044,0.33752540650406504,1.170731707317073,336,1.5B,8192
agent,centroid_ub,64,0.05,0.1961266364384397,0.8398850865777938,0.046875,0.3244047619047619,0.6477870535036588,0.33944541231126596,0.9365853658536585,336,1.5B,8192
agent,centroid_ub,64,0.1,0.10784718117434372,0.5156941383784663,0.1015625,0.48214285714285715,0.7473113134638604,0.40756387921022064,1.0146341463414634,336,1.5B,8192
agent,centroid_ub,64,0.15,0.08629342325337086,0.38054493463239736,0.1484375,0.5357142857142857,0.7867105004427105,0.4412753303111318,0.9894222945484134,336,1.5B,8192
agent,centroid_ub,128,0.0025,0.6975184986459468,1.226537409036022,0.015625,0.09821428571428571,0.41813306494487545,0.423469387755102,6.095238095238095,336,1.5B,8192
agent,centroid_ub,128,0.005,0.6975184986459468,1.226537409036022,0.015625,0.09821428571428571,0.41813306494487545,0.38363821138211385,3.1219512195121952,336,1.5B,8192
agent,centroid_ub,128,0.01,0.6975184986459468,1.226537409036022,0.015625,0.09821428571428571,0.41813306494487545,0.3208841463414634,1.5609756097560976,336,1.5B,8192
agent,centroid_ub,128,0.02,0.6975184986459468,1.226537409036022,0.015625,0.09821428571428571,0.41813306494487545,0.2422873112659698,0.7804878048780488,336,1.5B,8192
agent,centroid_ub,128,0.05,0.19205310191709576,0.8124618518072058,0.046875,0.3392857142857143,0.6676467082193047,0.34590592334494774,0.9365853658536585,336,1.5B,8192
agent,centroid_ub,128,0.1,0.11485762911769123,0.5019539689746317,0.09375,0.45535714285714285,0.7502204535021046,0.38844004065040655,0.9365853658536585,336,1.5B,8192
agent,centroid_ub,128,0.15,0.08538476747185078,0.3443323610085957,0.15625,0.5446428571428571,0.8053949817813177,0.45364988957340463,1.0414971521562246,336,1.5B,8192
agent,centroid_ub,256,0.0025,0.627736404731078,1.1490877361096574,0.03125,0.13392857142857142,0.4775333318662474,0.48384353741496594,12.19047619047619,336,1.5B,8192
agent,centroid_ub,256,0.005,0.627736404731078,1.1490877361096574,0.03125,0.13392857142857142,0.4775333318662474,0.4509291521486643,6.2439024390243905,336,1.5B,8192
agent,centroid_ub,256,0.01,0.627736404731078,1.1490877361096574,0.03125,0.13392857142857142,0.4775333318662474,0.4000435540069686,3.1219512195121952,336,1.5B,8192
agent,centroid_ub,256,0.02,0.627736404731078,1.1490877361096574,0.03125,0.13392857142857142,0.4775333318662474,0.32946791521486646,1.5609756097560976,336,1.5B,8192
agent,centroid_ub,256,0.05,0.1736614678401072,0.8377003121218203,0.0625,0.3630952380952381,0.6693626728431811,0.3788327526132404,1.248780487804878,336,1.5B,8192
agent,centroid_ub,256,0.1,0.11799090262661757,0.5995690915167571,0.09375,0.46130952380952384,0.7365492642768238,0.36804950638792105,0.9365853658536585,336,1.5B,8192
agent,centroid_ub,256,0.15,0.08869956798036854,0.427301367183086,0.15625,0.5208333333333334,0.7898287698965886,0.4332330776085862,1.0414971521562246,336,1.5B,8192
agent,interval_cover,16,0.02,0.03190540734130873,0.15477432067856417,0.12693568638392858,0.8005952380952381,0.9187673566547464,1.0,6.340592334494774,336,1.5B,8192
agent,interval_cover,16,0.05,0.013002473458184342,0.07043953903604686,0.27490234375,0.9613095238095238,0.9651998252848957,1.0,5.492682926829268,336,1.5B,8192
agent,interval_cover,32,0.02,0.025893702752000577,0.12394472941148543,0.19464983258928573,0.8571428571428571,0.9328289586862727,1.0,9.722996515679442,336,1.5B,8192
agent,interval_cover,32,0.05,0.008716630458102998,0.04712729656220986,0.3882649739583333,0.9732142857142857,0.9749808204701755,1.0,7.757723577235772,336,1.5B,8192
agent,interval_cover,64,0.02,0.01978749480364846,0.1010055651138269,0.30961681547619047,0.8958333333333334,0.9467193994027235,1.0,15.465737514518004,336,1.5B,8192
agent,interval_cover,64,0.05,0.004478607839941227,0.024913787535632413,0.5613839285714286,0.9880952380952381,0.9847881933469057,1.0,11.216724738675959,336,1.5B,8192
agent,interval_cover,128,0.02,0.014931975761292886,0.0778150589965957,0.39536830357142855,0.9315476190476191,0.9579053793748491,1.0,19.749128919860627,336,1.5B,8192
agent,interval_cover,128,0.05,0.002156251830909597,0.018018886707739337,0.6561569940476191,0.9970238095238095,0.9900955225663888,1.0,13.110336817653891,336,1.5B,8192
agent,interval_cover,256,0.02,0.01056235918284915,0.06068500072784245,0.48279389880952384,0.9613095238095238,0.9673109832692637,1.0,24.116144018583043,336,1.5B,8192
agent,interval_cover,256,0.05,0.0010053090363711902,0.012805584416487718,0.7422805059523809,1.0,0.993455433678094,1.0,14.831126596980255,336,1.5B,8192
agent,maxsketch,16,0.0025,1.0155933665463293,2.265091671687709,0.001953125,0.008928571428571428,0.03785137485307925,0.02834467120181406,0.7619047619047619,336,1.5B,8192
agent,maxsketch,16,0.005,0.8844483295325264,1.9724685931191064,0.005859375,0.017857142857142856,0.06845375748754355,0.049288617886178866,1.170731707317073,336,1.5B,8192
agent,maxsketch,16,0.01,0.7797996454264795,1.7093868476374654,0.009765625,0.023809523809523808,0.10275564648384253,0.05756387921022067,0.975609756097561,336,1.5B,8192
agent,maxsketch,16,0.02,0.7230707360434796,1.6716465096263593,0.01953125,0.03571428571428571,0.16179914841643486,0.08923127177700348,0.975609756097561,336,1.5B,8192
agent,maxsketch,16,0.05,0.5835864241705457,1.3433039719837971,0.05078125,0.0744047619047619,0.2921700640454473,0.14751016260162603,1.0146341463414634,336,1.5B,8192
agent,maxsketch,16,0.1,0.45754962311602865,1.2763299765122957,0.099609375,0.11011904761904762,0.41226863765317096,0.21012993612078978,0.9951219512195122,336,1.5B,8192
agent,maxsketch,16,0.15,0.35839219581282156,1.1777777916766898,0.150390625,0.16071428571428573,0.4843191075658002,0.26832451857879036,1.0024410089503661,336,1.5B,8192
agent,maxsketch,32,0.0025,0.8773522622271988,1.9056208027571966,0.00390625,0.01488095238095238,0.06002336455596039,0.04889455782312925,1.5238095238095237,336,1.5B,8192
agent,maxsketch,32,0.005,0.8773522622271988,1.9056208027571966,0.00390625,0.01488095238095238,0.06002336455596039,0.042392566782810684,0.7804878048780488,336,1.5B,8192
agent,maxsketch,32,0.01,0.7557791903824369,1.7240420861636716,0.01171875,0.026785714285714284,0.10451559416010762,0.06896051103368177,1.170731707317073,336,1.5B,8192
agent,maxsketch,32,0.02,0.6875739890146451,1.5052934819747796,0.01953125,0.03273809523809524,0.1444180504513062,0.08371443089430894,0.975609756097561,336,1.5B,8192
agent,maxsketch,32,0.05,0.5534182757048687,1.3325712756265589,0.05078125,0.05654761904761905,0.2656816228335552,0.14516550522648083,1.0146341463414634,336,1.5B,8192
agent,maxsketch,32,0.1,0.42940663734192497,1.2423870500570242,0.1015625,0.11607142857142858,0.4126972118823639,0.20838051684088268,1.0146341463414634,336,1.5B,8192
agent,maxsketch,32,0.15,0.3424416190842465,1.16413352309997,0.1484375,0.1636904761904762,0.4865817975045657,0.25627445852222097,0.9894222945484134,336,1.5B,8192
agent,maxsketch,64,0.0025,0.7063198104027633,1.8480126464319824,0.0078125,0.023809523809523808,0.08514251215409104,0.08163265306122448,3.0476190476190474,336,1.5B,8192
agent,maxsketch,64,0.005,0.7063198104027633,1.8480126464319824,0.0078125,0.023809523809523808,0.08514251215409104,0.07208188153310105,1.5609756097560976,336,1.5B,8192
agent,maxsketch,64,0.01,0.7063198104027633,1.8480126464319824,0.0078125,0.023809523809523808,0.08514251215409104,0.057092044134727064,0.7804878048780488,336,1.5B,8192
agent,maxsketch,64,0.02,0.6292492909459326,1.5296279681983997,0.0234375,0.044642857142857144,0.14447885304768396,0.0943125725900116,1.170731707317073,336,1.5B,8192
agent,maxsketch,64,0.05,0.5627091341800814,1.3227661443194874,0.046875,0.06547619047619048,0.22533539591960872,0.13071283391405344,0.9365853658536585,336,1.5B,8192
agent,maxsketch,64,0.1,0.43162090181424856,1.1911667071248089,0.1015625,0.13988095238095238,0.37124076745845835,0.2033391405342625,1.0146341463414634,336,1.5B,8192
agent,maxsketch,64,0.15,0.35186548840991616,1.1685333937206166,0.1484375,0.18154761904761904,0.4611901413302948,0.24797793405401217,0.9894222945484134,336,1.5B,8192
agent,maxsketch,128,0.0025,0.6806552021438588,1.4858191128793778,0.015625,0.03571428571428571,0.12321563563381355,0.11437074829931973,6.095238095238095,336,1.5B,8192
agent,maxsketch,128,0.005,0.6806552021438588,1.4858191128793778,0.015625,0.03571428571428571,0.12321563563381355,0.1052555168408827,3.1219512195121952,336,1.5B,8192
agent,maxsketch,128,0.01,0.6806552021438588,1.4858191128793778,0.015625,0.03571428571428571,0.12321563563381355,0.09041085946573751,1.5609756097560976,336,1.5B,8192
agent,maxsketch,128,0.02,0.6806552021438588,1.4858191128793778,0.015625,0.03571428571428571,0.12321563563381355,0.07484030197444833,0.7804878048780488,336,1.5B,8192
agent,maxsketch,128,0.05,0.565039760393301,1.3486678034417876,0.046875,0.06845238095238096,0.22295939194163156,0.13604819976771196,0.9365853658536585,336,1.5B,8192
agent,maxsketch,128,0.1,0.4366338330437113,1.2249895230376142,0.09375,0.125,0.3569645202621111,0.19466100464576075,0.9365853658536585,336,1.5B,8192
agent,maxsketch,128,0.15,0.33830063928148535,1.1069357052199993,0.15625,0.19345238095238096,0.4610307480279183,0.2614131698244798,1.0414971521562246,336,1.5B,8192
agent,maxsketch,256,0.0025,0.6172414720396753,1.530974559089843,0.03125,0.03571428571428571,0.16235169976332,0.16737528344671201,12.19047619047619,336,1.5B,8192
agent,maxsketch,256,0.005,0.6172414720396753,1.530974559089843,0.03125,0.03571428571428571,0.16235169976332,0.1607868757259001,6.2439024390243905,336,1.5B,8192
agent,maxsketch,256,0.01,0.6172414720396753,1.530974559089843,0.03125,0.03571428571428571,0.16235169976332,0.14590592334494773,3.1219512195121952,336,1.5B,8192
agent,maxsketch,256,0.02,0.6172414720396753,1.530974559089843,0.03125,0.03571428571428571,0.16235169976332,0.12688734030197443,1.5609756097560976,336,1.5B,8192
agent,maxsketch,256,0.05,0.5513581869441846,1.3738321914871574,0.0625,0.0744047619047619,0.24248813422233098,0.1645034843205575,1.248780487804878,336,1.5B,8192
agent,maxsketch,256,0.1,0.4604446027739634,1.3066369988326167,0.09375,0.125,0.32943570181089277,0.1915251161440186,0.9365853658536585,336,1.5B,8192
agent,maxsketch,256,0.15,0.37314354685118756,1.1920901506860015,0.15625,0.19940476190476192,0.4316034598396931,0.25890919834166376,1.0414971521562246,336,1.5B,8192
agent,recent_sink_routed,16,0.0025,0.3721307200510334,1.0278567336216673,0.009765625,0.21428571428571427,0.5572822217922092,0.4931972789115647,3.8095238095238093,336,1.5B,8192
agent,recent_sink_routed,16,0.005,0.3721307200510334,1.0278567336216673,0.009765625,0.21428571428571427,0.5572822217922092,0.4185540069686411,1.951219512195122,336,1.5B,8192
agent,recent_sink_routed,16,0.01,0.3721307200510334,1.0278567336216673,0.009765625,0.21428571428571427,0.5572822217922092,0.32161004645760743,0.975609756097561,336,1.5B,8192
agent,recent_sink_routed,16,0.02,0.1337037683574639,0.6124697825103056,0.01953125,0.44047619047619047,0.7136692667190128,0.4318742740998839,0.975609756097561,336,1.5B,8192
agent,recent_sink_routed,16,0.05,0.0744814242788928,0.32615948663564787,0.05078125,0.5744047619047619,0.8078516415784017,0.49731416957026714,1.0146341463414634,336,1.5B,8192
agent,recent_sink_routed,16,0.1,0.04470463150627671,0.21478378059036685,0.099609375,0.6934523809523809,0.8632494579541956,0.5422836817653891,0.9951219512195122,336,1.5B,8192
agent,recent_sink_routed,16,0.15,0.030284213342008374,0.157804244911196,0.150390625,0.7916666666666666,0.8973380489501415,0.5864233406951064,1.0024410089503661,336,1.5B,8192
agent,recent_sink_routed,32,0.0025,0.3386294645957828,1.0063633915661934,0.01171875,0.21428571428571427,0.5864369154744092,0.5270691609977325,4.571428571428571,336,1.5B,8192
agent,recent_sink_routed,32,0.005,0.3386294645957828,1.0063633915661934,0.01171875,0.21428571428571427,0.5864369154744092,0.446355981416957,2.341463414634146,336,1.5B,8192
agent,recent_sink_routed,32,0.01,0.3386294645957828,1.0063633915661934,0.01171875,0.21428571428571427,0.5864369154744092,0.3448751451800232,1.170731707317073,336,1.5B,8192
agent,recent_sink_routed,32,0.02,0.13767707348996286,0.6472172751223519,0.01953125,0.4255952380952381,0.7020188294642531,0.39028019744483156,0.975609756097561,336,1.5B,8192
agent,recent_sink_routed,32,0.05,0.07981450735115957,0.36463584501465013,0.05078125,0.5595238095238095,0.7958663389821274,0.460619918699187,1.0146341463414634,336,1.5B,8192
agent,recent_sink_routed,32,0.1,0.049615010862249835,0.23166291345737072,0.1015625,0.6696428571428571,0.8510712680836809,0.5107941347270616,1.0146341463414634,336,1.5B,8192
agent,recent_sink_routed,32,0.15,0.03783543717665609,0.17732824612751302,0.1484375,0.7470238095238095,0.8801883617620112,0.543247994885505,0.9894222945484134,336,1.5B,8192
agent,recent_sink_routed,64,0.0025,0.33118848190199013,0.9900881372920641,0.015625,0.21726190476190477,0.5934875415272695,0.5419501133786848,6.095238095238095,336,1.5B,8192
